P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,669,267,97,99,114,70,5
2,0,661,234,98,96,78,153,1
3,0,543,263,117,132,183,82,0
4,0,575,281,135,83,153,94,0
5,0,547,330,93,109,136,100,5
