P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,619,371,161,64,61,45,0
2,0,604,323,182,65,33,114,0
3,0,556,345,186,93,79,61,0
4,0,584,333,173,83,98,50,0
5,0,526,384,166,86,73,85,0
