beta,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct
0.0,5,146531.2,556.7375503771952,7.985895915843733,0.6857064305741769,0.23819566997719005,0.040450821219448645,2.7020934391420424,0.3973578600625326,0.43457979346651643,0.0655048701061399,0.2339764861261069,0.017511054101433887,0.49430112945032134,0.1403790643225669,0.8503474447578074,0.006917953543735557,0.8827436681607873,0.008107176329333247,0.969358976631904,0.3567611919486465,0.0,0.0
1.0,5,178934.8,470.1719898079851,3.449505554575036,0.2929965105858005,0.07862302799953584,0.0075656986775092805,1.247577286955581,0.2895615185818569,0.1370727291885508,0.04116664625327687,0.28817081247647447,0.06295585356324553,0.14809248445948248,0.07456457130235809,0.7562917083215502,0.016544147585034145,0.7510729212681622,0.021454553862907146,0.617217288694909,0.02332769771984822,0.22113788735777756,0.5680502737667907
