beta,lambda_concentration,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct,risk_source,risk_dir,customer_set,run_name
0.0,0.0,10,133998.0,0.6666666666666666,8.299305925127191,0.8775632948378116,0.2649440777737754,0.046820353576298934,2.2856634097253847,0.27216537162756826,0.3877542538770164,0.040994225572077166,0.14613262650780343,0.03586162027295244,0.2119716493971918,0.09670103093532141,0.8731844883889888,0.00797941387485277,0.8981098726303198,0.009729973766859353,1.1416951775550843,0.3716196755325976,0.0,0.0,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_A_Stable-Tail-MatrixEnsRaw-r010_seed1
0.25,0.0,10,142063.3,297.88105381548223,6.130073056678521,0.41916690089158765,0.1868683156368633,0.010910922403081209,1.9300459672180295,0.18210041525426882,0.31852388220606376,0.06321419242614772,0.21963433866634477,0.02565415021541431,0.2429789198848061,0.0604722825601751,0.869477338884208,0.004383672411482192,0.8857244900186891,0.007102725705413683,0.8538398146629333,0.0,0.06018970432394505,0.26137521474907727,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_A_Stable-Tail-MatrixEnsRaw-r010_seed1
0.5,0.0,10,147852.1,177.36306141797272,4.003812443872084,0.2657572159614227,0.10199878045143981,0.02006214196910124,1.192259931040462,0.16589068576540975,0.1967363752122037,0.022661101360882337,0.1986426983336705,0.04952495624128964,0.09583798213666686,0.053590811348723774,0.8389417591982646,0.009234062791099224,0.8324048316855027,0.011678630327382627,0.8068693220615387,0.03241271924956731,0.10339034910968825,0.5175726163135455,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_A_Stable-Tail-MatrixEnsRaw-r010_seed1
1.0,0.0,10,156376.6,151.28942094174627,2.8878935508466386,0.18018534944995193,0.06526952530471493,0.007611196734758054,0.9964539136053645,0.1007708003244104,0.11919979286380114,0.017475671673152043,0.25032269427091514,0.0810227926695437,0.07550356749001301,0.03449187236329248,0.7919345820270557,0.004847688888238606,0.7673048150893053,0.00982225569755007,0.4573865830898285,0.0,0.1670069702532874,0.6520319196688689,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_A_Stable-Tail-MatrixEnsRaw-r010_seed1
2.0,0.0,10,169570.5,492.22696887603473,2.333081749673147,0.2070505793046095,0.04642218708822925,0.0058473231198485996,0.7304897063622775,0.1254594702371057,0.08493055717243501,0.0169880142021687,0.2312813044533822,0.09005634210298062,0.0453756610767975,0.028601623724683046,0.758737230956995,0.019847773718001397,0.7161289422402467,0.026724596123718948,0.4573865830898285,0.0,0.2654703801549277,0.7188823052527601,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_A_Stable-Tail-MatrixEnsRaw-r010_seed1
0.0,0.0,10,146930.9,561.2257319672916,8.7561991455189,0.6566264505726789,0.2764824337705563,0.03004769008782545,2.973301617061952,0.33553028227719517,0.40513420732248395,0.04093885181137416,0.2541637796789443,0.02910148104199677,0.6824023767373559,0.137829041786569,0.8729028671757902,0.004879228920760195,0.8988432885177303,0.006462660883014439,0.9221504986286163,0.23669055189655513,0.0,0.0,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_B_Stable-Tail-MatrixEnsRaw-r010_seed1
0.25,0.0,10,156003.4,307.01798716759976,7.368190111107384,0.548539682216876,0.21403179273050438,0.035300236078562544,2.460145192989148,0.4468687278969842,0.3587231625310544,0.04701081637245811,0.24848829140064826,0.04035070006331014,0.48362663270373296,0.19979851944715293,0.87092227606152,0.004198556172876881,0.8904743000492166,0.008256668650634711,0.8538398146629333,0.0,0.06174671223003467,0.15851729858401975,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_B_Stable-Tail-MatrixEnsRaw-r010_seed1
0.5,0.0,10,163854.2,500.40956558936136,6.084165470870188,0.6417222658722544,0.15555785717806977,0.018475834459540527,1.9481572616030463,0.2245345009891061,0.30768409398783525,0.04153114906719121,0.2523280799761937,0.05539118704820119,0.31903414182619083,0.10033407940063094,0.8624856361933768,0.0047973621033481914,0.870942167729393,0.010530461206814968,0.8481487154960632,0.017996835757196246,0.11517863158804593,0.3051590798977951,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_B_Stable-Tail-MatrixEnsRaw-r010_seed1
1.0,0.0,10,173762.0,776.1121053043819,3.4651279159480692,0.28571223743390556,0.07943772442745052,0.017500123693052667,1.1640423673270561,0.14841677895091623,0.13145756307191084,0.0073731578388026185,0.24006943424852323,0.053218445539783145,0.09629337803715729,0.027660008572077954,0.8110111530772715,0.0076714657598813425,0.7868271314384231,0.014921936743140863,0.4573865830898285,0.0,0.1826103290730541,0.6042657483730257,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_B_Stable-Tail-MatrixEnsRaw-r010_seed1
2.0,0.0,10,187893.8,674.8505678214169,2.9789668777972595,0.20796425149483996,0.05912906070685091,0.006195005430001768,1.045164190113428,0.059555196974867844,0.12385122282652275,0.0015941785991696745,0.26515816250194113,0.045554454710444996,0.08659288810920544,0.023989344302988606,0.7992616910398743,0.011457280513377858,0.7633511931523149,0.01809309843439156,0.4573865830898285,0.0,0.2787902340487943,0.6597876740477694,Stable-Tail-MatrixEnsRaw-r010_seed1,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_matrix_ens_raw_r010_splitB_seed1_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-MatrixEnsRaw-r010_seed1_B_Stable-Tail-MatrixEnsRaw-r010_seed1
