beta,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct
0.0,5,146665.2,666.5003375843106,7.71339496274013,0.669568681449805,0.22729421996445875,0.03149411845758438,2.685781570803374,0.41542832748914676,0.42384618232647575,0.06758605134853547,0.24182587373741632,0.022424429309680007,0.49253619508039853,0.1684203875711643,0.8470655803143913,0.007955720148975963,0.8797873152942973,0.008902353012786106,0.991034746170044,0.3693368434167446,0.0,0.0
1.0,5,178727.4,727.2773198718629,3.6179313757194906,0.15796996313397654,0.08091066321056403,0.010365028776744082,1.2685994082363323,0.26120913269067964,0.1310693823473063,0.025934429338671953,0.25847939743043985,0.08611866082925414,0.13449323264656274,0.08654233714378778,0.7632884015010701,0.012495720243218779,0.7633412985815672,0.013914505353111348,0.6127430200576782,0.0,0.21860809517186067,0.530954736118585
