P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,283,571,293,85,14,59,16
2,0,396,418,243,106,24,54,80
3,0,309,461,275,164,33,40,38
4,0,314,457,272,113,64,75,26
5,0,270,495,285,125,33,72,40
