method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,total_risk_wilcoxon_p,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,max_risk_wilcoxon_p,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar80_wilcoxon_p,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,cvar90_wilcoxon_p,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,re_wilcoxon_p,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,gini_wilcoxon_p,path_overlap_with_cvar,selected_path_changed_rate,risk_source
CVaR-risk,150,9.94,2.6144410518163954,0.004416843607834884,0.009932996219735387,0.018540565378110236,0.07738745763452849,0.011656792963751486,0.04032356171782144,0.017026167846440027,0.07577348650891202,0.0023432987172793567,0.00988791455771613,0.19802469314427518,0.13950515604559272,0.40169464210096917,0.1494812902402044,0.0406879328935008,0.08343552642932851,0.10361111111109758,0.1273743516458212,0.5396519850962812,0.4225804627125604,0.5993895785701655,0.42690357785104055,0.27321571817875556,0.0406879328935008,0.8510776277237052,0.5396519850962812,0.7410691264941713,4.13907553779922e-20,0.1975269932412387,0.018540565378110236,0.9061365483533034,0.5897989607735687,0.8743280017700747,1.27790488451893e-19,0.11076561324945135,0.011656792963751486,0.8947616266214823,0.5790520995527377,0.8319034716820304,4.095805482095793e-20,0.17071355008300293,0.017026167846440027,0.9002646958073217,0.5993895785701655,0.8513805964513304,1.3124691783787857e-20,0.02885056461091059,0.0023432987172793567,0.9187780637987253,0.6599055334906526,0.9624813517181664,8.74847894344336e-20,0.6136812532749225,0.40169464210096917,0.3454343929235854,0.22002897640541103,0.3093230789157192,4.619880777610574e-16,1.0,0.0,st_v1_seed0
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.031275733380329906,0.04100556832419409,0.1975269932412387,0.24160007739307518,0.11076561324945135,0.1535247636389462,0.17071355008300293,0.22186753532719514,0.02885056461091059,0.04076292435173967,0.47761560471291753,0.2848399792689809,0.6136812532749225,0.23372574384640887,0.27321571817875556,0.33324552596330337,0.0,0.0,0.0,0.0,0.0,0.0,0.27321571817875556,0.27321571817875556,0.0,0.0,0.0,1.0,0.1975269932412387,0.1975269932412387,0.0,0.0,0.0,1.0,0.11076561324945135,0.11076561324945135,0.0,0.0,0.0,1.0,0.17071355008300293,0.17071355008300293,0.0,0.0,0.0,1.0,0.02885056461091059,0.02885056461091059,0.0,0.0,0.0,1.0,0.6136812532749225,0.6136812532749225,0.0,0.0,0.0,1.0,0.23333333333333334,0.7666666666666666,st_v1_seed0
CVaR-risk,150,9.9,2.5951684586668087,0.004820086842324336,0.01111855260843064,0.020003621988386535,0.08325885887140975,0.01282784044732883,0.04365792036434582,0.018914754815373778,0.0825872307618377,0.002755329195914852,0.01109349139488392,0.20099545421824477,0.1357623028952174,0.41142022918998966,0.1424146655906466,0.04393092741463751,0.09021594749378649,0.09845743145741864,0.11056639962708831,0.5355724789329992,0.4351935736405675,0.5895893485460738,0.43903555463541305,0.30254067927883993,0.04393092741463751,0.85479332061986,0.5355724789329992,0.7389584784438333,2.9386249612217582e-19,0.21681998849652398,0.020003621988386535,0.9077408769919985,0.5897198001046797,0.8742736803435749,2.729378163937182e-19,0.12163054105808259,0.01282784044732883,0.8945343797977708,0.5720019461119011,0.8121882046088704,2.73058861461208e-19,0.18816797380452044,0.018914754815373778,0.8994794149405946,0.5895893485460738,0.8751004623245804,5.983811845029786e-20,0.03223400334220746,0.002755329195914852,0.9145210364478209,0.6373559340560556,0.9563721195446547,8.520880371261791e-20,0.6180562216645675,0.41142022918998966,0.33433203199172606,0.2390422547239406,0.286150117664002,2.1248104072264307e-16,1.0,0.0,st_v1_seed1
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.0346251391559778,0.043789678323533456,0.21681998849652398,0.2529483130377786,0.12163054105808259,0.1646172144270381,0.18816797380452044,0.23471121030217262,0.03223400334220746,0.04360899373573953,0.47924554806207437,0.28602326928232047,0.6180562216645675,0.22670388979686112,0.30254067927883993,0.3632520739173428,0.0,0.0,0.0,0.0,0.0,0.0,0.30254067927883993,0.30254067927883993,0.0,0.0,0.0,1.0,0.21681998849652398,0.21681998849652398,0.0,0.0,0.0,1.0,0.12163054105808259,0.12163054105808259,0.0,0.0,0.0,1.0,0.18816797380452044,0.18816797380452044,0.0,0.0,0.0,1.0,0.03223400334220746,0.03223400334220746,0.0,0.0,0.0,1.0,0.6180562216645675,0.6180562216645675,0.0,0.0,0.0,1.0,0.26,0.74,st_v1_seed1
CVaR-risk,150,9.84,2.6166221372976217,0.005348899155575752,0.011527367216990757,0.022038109648662308,0.08823595581640521,0.013841609099698768,0.04520699443154094,0.020520642948750823,0.08644572246534513,0.0027970406994994933,0.011513974819470795,0.19512283476239106,0.14074052840535264,0.39118837658731,0.14185739199363268,0.04890091356269284,0.09441743792286478,0.0912537277537158,0.11211279517997892,0.5511271246375192,0.4093176956980277,0.5958267360391176,0.43498680754616176,0.33938143110974733,0.04890091356269284,0.8559116407646492,0.5511271246375192,0.7487895730649518,1.0034451064463658e-19,0.24730161207572868,0.022038109648662308,0.9108857016151407,0.5968304483864129,0.9124876303581191,8.74480969333675e-20,0.1327740882811809,0.013841609099698768,0.8957506748509423,0.5810509296353514,0.8598150699685884,8.747663427812937e-20,0.20933965081142056,0.020520642948750823,0.9019744091952345,0.5958267360391176,0.8822144620219976,8.747255697153971e-20,0.03526787612409409,0.0027970406994994933,0.9206915468745984,0.6629866344560317,0.9550666127272665,1.2785723680814605e-19,0.6149545903927873,0.39118837658731,0.3638743694265104,0.24974647578031542,0.32332184854876866,2.40707272260941e-16,1.0,0.0,st_v1_seed2
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03821904971679787,0.04546112377094086,0.24730161207572868,0.28310726375543493,0.1327740882811809,0.16784774685277706,0.20933965081142056,0.24761139248541345,0.03526787612409409,0.04527155600832006,0.4811931678105459,0.28789228420656215,0.6149545903927873,0.22930299310639285,0.33938143110974733,0.38463553714876936,0.0,0.0,0.0,0.0,0.0,0.0,0.33938143110974733,0.33938143110974733,0.0,0.0,0.0,1.0,0.24730161207572868,0.24730161207572868,0.0,0.0,0.0,1.0,0.1327740882811809,0.1327740882811809,0.0,0.0,0.0,1.0,0.20933965081142056,0.20933965081142056,0.0,0.0,0.0,1.0,0.03526787612409409,0.03526787612409409,0.0,0.0,0.0,1.0,0.6149545903927873,0.6149545903927873,0.0,0.0,0.0,1.0,0.26666666666666666,0.7333333333333334,st_v1_seed2
CVaR-risk,150,9.913333333333334,2.6316011067005336,0.004482201621260968,0.010154333346500065,0.018996722197625784,0.07915117026641973,0.011835498046414514,0.04083930056799167,0.01761092216656026,0.07763196578777122,0.0024256612281536795,0.010101649284941833,0.1972721420221997,0.14030326434627108,0.39795432608612963,0.1557910086890024,0.041107924369319426,0.08505611212808623,0.09888888888887618,0.1133172078214065,0.5437938080572506,0.41811959236688,0.5983529804902191,0.4288062862469285,0.26933243054238076,0.041107924369319426,0.8473710563284793,0.5437938080572506,0.7266233043726602,6.567541306532163e-20,0.192280845521794,0.018996722197625784,0.9012032522169566,0.5909955887206859,0.88658485677942,1.2780262204831837e-19,0.10751250995984042,0.011835498046414514,0.88991515450876,0.5800701797753444,0.8150431107017773,5.986003496810096e-20,0.16578478830426724,0.01761092216656026,0.8937723880002039,0.5983529804902191,0.8897878374008081,2.802589667536662e-20,0.02849353339177205,0.0024256612281536795,0.9148697637559757,0.6666912533513842,0.9664001513410606,4.0961737901033005e-20,0.6135514639230114,0.39795432608612963,0.351392100766927,0.2516155134961375,0.31710625722506275,2.1226783659284971e-16,1.0,0.0,st_v1_best_seed0
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.030878039374299473,0.039944863190815916,0.192280845521794,0.2327200706225467,0.10751250995984042,0.14895066210263072,0.16578478830426724,0.21411244875213237,0.02849353339177205,0.03972009781204898,0.47628473193659515,0.28326138959296543,0.6135514639230114,0.23464476128692127,0.26933243054238076,0.3229422312871917,0.0,0.0,0.0,0.0,0.0,0.0,0.26933243054238076,0.26933243054238076,0.0,0.0,0.0,1.0,0.192280845521794,0.192280845521794,0.0,0.0,0.0,1.0,0.10751250995984042,0.10751250995984042,0.0,0.0,0.0,1.0,0.16578478830426724,0.16578478830426724,0.0,0.0,0.0,1.0,0.02849353339177205,0.02849353339177205,0.0,0.0,0.0,1.0,0.6135514639230114,0.6135514639230114,0.0,0.0,0.0,1.0,0.24666666666666667,0.7533333333333333,st_v1_best_seed0
CVaR-risk,150,9.833333333333334,2.6149201911844235,0.005350526203897827,0.011415397424383696,0.02176613936317153,0.08518732634648224,0.01368233115412295,0.04430861676089578,0.020044726941656942,0.08355265914578061,0.0027464272932033636,0.011391196905221331,0.19058178001621265,0.13934197070511145,0.3749275346843773,0.13957266624422243,0.048811358473530964,0.09211291669913294,0.09020081770080593,0.10832136731559187,0.5410228341244377,0.42627555143485146,0.592489272363453,0.4422340710436504,0.3304082303120049,0.048811358473530964,0.8522695441687679,0.5410228341244377,0.7608930033363441,1.8306539580437016e-19,0.23565665909516004,0.02176613936317153,0.9076362219185589,0.5935268025282172,0.8815546875502074,8.743586935767715e-20,0.1317402022185787,0.01368233115412295,0.8961415655616054,0.5815020181496161,0.8265652987835735,8.746847984597943e-20,0.20270741649191928,0.020044726941656942,0.9011149799575433,0.592489272363453,0.9006698847897633,8.745217315388895e-20,0.0345350295256856,0.0027464272932033636,0.9204741582143092,0.6572386981074377,0.9517778355339717,9.499590009937106e-20,0.6056753474683713,0.3749275346843773,0.38097606869439704,0.2638216646808242,0.3337060137572383,1.1679965347531088e-16,1.0,0.0,st_v1_best_seed1
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03749623942471016,0.044067226811717285,0.23565665909516004,0.25788043610721495,0.1317402022185787,0.16594805925306647,0.20270741649191928,0.23500671421185781,0.0345350295256856,0.04387589533321341,0.48104179865329155,0.29306689261151925,0.6056753474683713,0.24136038918559216,0.3304082303120049,0.3686080703978637,0.0,0.0,0.0,0.0,0.0,0.0,0.3304082303120049,0.3304082303120049,0.0,0.0,0.0,1.0,0.23565665909516004,0.23565665909516004,0.0,0.0,0.0,1.0,0.1317402022185787,0.1317402022185787,0.0,0.0,0.0,1.0,0.20270741649191928,0.20270741649191928,0.0,0.0,0.0,1.0,0.0345350295256856,0.0345350295256856,0.0,0.0,0.0,1.0,0.6056753474683713,0.6056753474683713,0.0,0.0,0.0,1.0,0.26666666666666666,0.7333333333333334,st_v1_best_seed1
