rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,6058,3777,4260,0.9999998807907104,0.9999998807907104,7.087802886962891,5,8,40
2,6056,3777,4238,0.9999998807907104,0.9999998807907104,7.087802886962891,5,8,40
3,372,3477,3862,0.9999998807907104,0.9999998807907104,6.738036155700684,5,7,35
4,451,3477,3873,0.9999998807907104,0.9999998807907104,6.738036155700684,5,7,35
5,2373,3477,4202,0.9999998807907104,0.9999998807907104,6.738036155700684,5,7,35
6,837,3739,3777,0.9999998807907104,0.9999998807907104,7.087802886962891,5,8,40
7,1040,3777,4886,0.9999998807907104,0.9999998807907104,7.087802886962891,5,8,40
8,4165,4485,5102,0.9532674551010132,0.9999998807907104,6.926182746887207,5,7,35
9,4170,4485,4620,0.9532674551010132,0.9999998807907104,6.926182746887207,5,7,35
10,2288,3701,4144,0.946227490901947,0.9999998807907104,5.873593330383301,5,6,30
11,2286,3701,4109,0.946227490901947,0.9999998807907104,5.873593330383301,5,6,30
12,92,3572,3793,0.9167115688323975,0.9999998807907104,5.6669816970825195,5,6,30
13,3825,4871,5075,0.9163891673088074,0.9999998807907104,6.316830158233643,5,7,35
14,3080,3794,4369,0.8521183729171753,0.9999998807907104,6.1854634284973145,5,7,35
15,3077,3794,4699,0.8521183729171753,0.9999998807907104,6.1854634284973145,5,7,35
16,3079,3794,4113,0.8521183729171753,0.9999998807907104,6.1854634284973145,5,7,35
17,2115,3651,4265,0.8512844443321228,0.9999998807907104,6.140523433685303,5,7,35
18,2124,3651,4687,0.8512844443321228,0.9999998807907104,6.140523433685303,5,7,35
19,2111,3651,4815,0.8512844443321228,0.9999998807907104,6.140523433685303,5,7,35
20,4863,4437,5141,0.8343942165374756,0.9999998807907104,5.680994987487793,5,6,30
