P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,726,540,128,69,24,43,0
2,0,555,488,185,120,133,48,0
3,0,463,525,221,148,111,62,0
4,0,439,492,225,150,155,57,11
5,0,625,451,136,139,94,81,3
