P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,484,345,181,132,31,24,124
2,0,504,262,157,91,52,26,229
3,0,444,305,133,147,65,28,198
4,0,432,288,202,105,69,10,215
5,0,423,275,227,126,64,19,186
