P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,524,487,221,128,46,31,93
2,0,604,306,171,114,87,29,218
3,0,517,338,217,140,63,38,217
4,0,473,339,189,142,57,32,297
5,0,445,365,273,127,45,35,239
