P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,174,679,330,40,22,63,13
2,0,320,608,175,35,50,125,8
3,0,236,626,265,77,45,69,2
4,0,262,604,233,41,72,81,28
5,0,200,612,299,63,35,103,8
