P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,229,727,459,39,23,51,2
2,0,343,715,221,108,45,97,0
3,0,248,804,247,108,50,72,1
4,0,208,760,320,85,81,54,21
5,0,229,780,284,86,52,95,3
