P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,439,728,270,47,4,41,1
2,0,344,592,339,122,32,55,45
3,0,210,642,456,116,27,57,22
4,0,237,660,362,185,34,40,11
5,0,268,717,306,118,37,64,19
