P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,874,173,66,105,80,23,0
2,0,858,145,91,56,88,83,0
3,0,794,194,75,132,86,39,0
4,0,810,178,97,85,115,36,0
5,0,761,221,97,91,104,46,0
