P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,1012,210,90,112,87,18,0
2,0,981,166,85,132,102,63,0
3,0,939,193,102,148,100,48,0
4,0,904,164,127,150,142,42,0
5,1,819,310,84,112,153,50,0
