rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3484,0,7,6.9073004722595215,0.8439000844955444,0.9811350107192993
2,3777,7,7,6.628973007202148,0.8041390180587769,0.8805012702941895
3,3901,0,7,6.492880344390869,0.7846971750259399,0.8517189025878906
4,3593,0,7,6.440329074859619,0.7771898508071899,0.8496874570846558
5,3637,8,8,6.323644638061523,0.7605206370353699,0.6496903896331787
6,3955,7,7,6.194462299346924,0.7420660257339478,0.743502140045166
7,3846,3,7,6.1714277267456055,0.738775372505188,0.7613955736160278
8,4183,3,7,6.1457200050354,0.7351028323173523,0.7232237458229065
9,4485,7,7,6.050999164581299,0.7215713262557983,0.7084704041481018
10,5157,7,7,5.891635417938232,0.698805034160614,0.6393463015556335
11,4328,5,7,5.733982563018799,0.6762832403182983,0.6172110438346863
12,3477,0,7,5.727444171905518,0.6753491759300232,0.6785304546356201
13,3701,0,7,5.677253723144531,0.6681790947914124,0.6147333383560181
14,4403,0,8,5.670141696929932,0.667163074016571,0.638283371925354
15,3572,4,7,5.609148025512695,0.6584497094154358,0.605131983757019
16,4370,6,7,5.510768890380859,0.6443955302238464,0.5601925849914551
17,4394,0,7,5.469829082489014,0.6385470032691956,0.5477775931358337
18,3816,8,7,5.465763568878174,0.6379662156105042,0.5784391760826111
19,4436,8,7,5.414339065551758,0.6306198835372925,0.5695247054100037
20,3721,1,7,5.4027605056762695,0.6289657950401306,0.5571504235267639
