rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3297,3208,3873,0.8608079552650452,1.0,7.025655746459961,5,8,40
2,2148,3208,3862,0.8608079552650452,1.0,7.025655746459961,5,8,40
3,3173,3335,3861,0.8598800301551819,1.0,7.019160270690918,5,8,40
4,2115,3116,3335,0.8598800301551819,1.0,7.019160270690918,5,8,40
5,2177,3335,4325,0.8598800301551819,1.0,7.019160270690918,5,8,40
6,2174,3335,3866,0.8598800301551819,1.0,7.019160270690918,5,8,40
7,3636,3335,3804,0.8598800301551819,1.0,7.019160270690918,5,8,40
8,2930,3244,3300,0.8514484763145447,1.0,6.960139274597168,5,7,35
9,5170,3300,4627,0.8514484763145447,1.0,6.960139274597168,5,7,35
10,1288,3475,3491,0.8407391905784607,1.0,6.88517427444458,5,7,35
11,1048,3198,3693,0.836463987827301,1.0,6.855247974395752,5,7,35
12,1009,3198,3771,0.836463987827301,1.0,6.855247974395752,5,7,35
13,1069,3100,3698,0.8299171328544617,1.0,6.809420108795166,5,7,35
14,4647,3100,4199,0.8299171328544617,1.0,6.809420108795166,5,7,35
15,1082,3100,4381,0.8299171328544617,1.0,6.809420108795166,5,7,35
16,999,3100,3684,0.8299171328544617,1.0,6.809420108795166,5,7,35
17,1002,3100,3685,0.8299171328544617,1.0,6.809420108795166,5,7,35
18,1001,3100,3771,0.8299171328544617,1.0,6.809420108795166,5,7,35
19,3726,3448,4028,0.8045209050178528,1.0,6.631646156311035,5,7,35
20,3724,3448,4271,0.8045209050178528,1.0,6.631646156311035,5,7,35
