rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9300880432128906,1.0,7.510616302490234,5,8,40
2,237,3487,3488,0.8712206482887268,1.0,7.098544597625732,5,8,40
3,2174,3335,3866,0.857615053653717,1.0,7.003305435180664,5,8,40
4,3173,3335,3861,0.857615053653717,1.0,7.003305435180664,5,8,40
5,2115,3116,3335,0.857615053653717,1.0,7.003305435180664,5,8,40
6,3636,3335,3804,0.857615053653717,1.0,7.003305435180664,5,8,40
7,2177,3335,4325,0.857615053653717,1.0,7.003305435180664,5,8,40
8,3297,3208,3873,0.8571077585220337,1.0,6.999754428863525,5,7,35
9,2148,3208,3862,0.8571077585220337,1.0,6.999754428863525,5,7,35
10,1001,3100,3771,0.8563782572746277,1.0,6.994647979736328,5,7,35
11,999,3100,3684,0.8563782572746277,1.0,6.994647979736328,5,7,35
12,1002,3100,3685,0.8563782572746277,1.0,6.994647979736328,5,7,35
13,4647,3100,4199,0.8563782572746277,1.0,6.994647979736328,5,7,35
14,1082,3100,4381,0.8563782572746277,1.0,6.994647979736328,5,7,35
15,1069,3100,3698,0.8563782572746277,1.0,6.994647979736328,5,7,35
16,2930,3244,3300,0.8562064170837402,1.0,6.993444919586182,5,7,35
17,5170,3300,4627,0.8562064170837402,1.0,6.993444919586182,5,7,35
18,1048,3198,3693,0.8477727174758911,1.0,6.934409141540527,5,7,35
19,1009,3198,3771,0.8477727174758911,1.0,6.934409141540527,5,7,35
20,2861,3448,3858,0.8256496787071228,1.0,6.779547691345215,5,7,35
