rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3475,8,8,7.510616302490234,0.9300880432128906,0.9649803638458252
2,2795,0,7,7.161457538604736,0.8802081942558289,0.9976063966751099
3,3487,8,8,7.098544597625732,0.8712206482887268,0.8781337738037109
4,2657,0,7,7.0501251220703125,0.8643035888671875,0.9956533908843994
5,1983,0,7,7.020055770874023,0.8600079417228699,0.9685049653053284
6,4636,0,7,7.0116376876831055,0.8588053584098816,0.9980469942092896
7,3335,7,7,7.003305435180664,0.857615053653717,0.9996724724769592
8,2412,0,7,7.000946044921875,0.8572779893875122,0.9993667602539062
9,3208,7,7,6.999754428863525,0.8571077585220337,0.9999381303787231
10,3375,0,7,6.999588489532471,0.8570840954780579,0.9999009370803833
11,3367,0,7,6.998510837554932,0.856930136680603,0.9995915293693542
12,3100,0,7,6.994647979736328,0.8563782572746277,0.9990056753158569
13,3300,7,7,6.993444919586182,0.8562064170837402,0.9987138509750366
14,2910,0,7,6.980352878570557,0.854336142539978,0.9809789061546326
15,3250,0,7,6.977497577667236,0.8539282083511353,0.9959331750869751
16,3198,7,7,6.934409141540527,0.8477727174758911,0.9869593977928162
17,1317,0,7,6.917423725128174,0.8453462719917297,0.9683535695075989
18,3439,0,7,6.9021477699279785,0.8431639671325684,0.9070355296134949
19,1099,0,7,6.892028331756592,0.841718316078186,0.953486979007721
20,3448,7,7,6.779547691345215,0.8256496787071228,0.9418260455131531
