P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,1010,254,62,109,48,46,0
2,3,955,206,94,120,68,83,0
3,1,947,213,116,110,74,69,0
4,2,941,160,180,110,98,38,0
5,3,846,297,81,123,105,74,0
