P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,76,261,735,135,32,78,4
2,0,99,330,499,193,67,118,15
3,0,76,306,568,220,73,67,10
4,0,75,309,522,228,87,93,7
5,0,127,332,554,136,64,90,17
