rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3593,0,7,6.957089424133301,0.8510127663612366,0.9834611415863037
2,3777,7,7,6.80183744430542,0.8288339376449585,0.9104738235473633
3,5157,7,7,6.700512886047363,0.8143590092658997,0.8931090831756592
4,4485,7,7,6.688478469848633,0.8126397728919983,0.8924010992050171
5,3477,0,7,6.533420562744141,0.7904886603355408,0.8659184575080872
6,3901,0,7,6.461632251739502,0.7802332043647766,0.8498684763908386
7,3794,7,7,6.224035739898682,0.7462908029556274,0.7852444052696228
8,3637,8,8,6.044829845428467,0.7206899523735046,0.7134775519371033
9,3846,3,7,6.001890659332275,0.7145557999610901,0.7162365913391113
10,4370,6,7,5.709066390991211,0.6727237701416016,0.659780740737915
11,4330,7,7,5.6867523193359375,0.6695360541343689,0.6591792702674866
12,4871,7,7,5.66702938079834,0.6667184829711914,0.6701476573944092
13,3816,8,7,5.62168550491333,0.6602407693862915,0.6405515074729919
14,3721,1,7,5.61689567565918,0.65955650806427,0.6549357175827026
15,3685,3,7,5.570372581481934,0.6529103517532349,0.6318904757499695
16,4437,0,7,5.55120849609375,0.6501726508140564,0.6572050452232361
17,5028,0,7,5.522929668426514,0.6461328268051147,0.6277512907981873
18,4315,8,7,5.511486530303955,0.6444980502128601,0.6193355917930603
19,3651,7,7,5.508742809295654,0.6441060900688171,0.6558384895324707
20,3799,1,7,5.502814769744873,0.6432592272758484,0.6262508034706116
