P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,623,535,246,59,19,48,0
2,0,747,360,150,96,86,90,0
3,0,672,420,147,135,86,70,0
4,0,625,414,159,125,156,50,0
5,0,505,483,263,62,132,84,0
