P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,77,295,752,315,21,68,2
2,0,132,417,546,271,53,110,0
3,0,128,382,595,291,55,78,1
4,0,108,342,565,340,80,75,19
5,0,212,403,517,225,75,96,1
