rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4436,8,8,7.685602188110352,0.9550860524177551,0.9387373924255371
2,3637,8,8,7.494340896606445,0.9277629852294922,0.8848745822906494
3,4198,8,8,7.055727005004883,0.8651038408279419,0.8357845544815063
4,3593,0,7,6.999109745025635,0.8570156693458557,0.9998288750648499
5,2794,0,7,6.993352890014648,0.8561932444572449,0.9961339831352234
6,4315,8,8,6.992335319519043,0.8560479283332825,0.8308047652244568
7,3477,0,7,6.990838527679443,0.8558340668678284,0.9978592395782471
8,4485,7,7,6.977318286895752,0.8539026379585266,0.9956650733947754
9,5157,7,7,6.963263511657715,0.8518947958946228,0.9919488430023193
10,3901,0,7,6.9628214836120605,0.8518316149711609,0.9929453134536743
11,3777,7,7,6.872917175292969,0.838988184928894,0.9727537035942078
12,89,0,7,6.845659255981445,0.835094153881073,0.8998801708221436
13,3794,7,7,6.802177429199219,0.8288825154304504,0.9550887942314148
14,4871,7,7,6.539386749267578,0.7913409471511841,0.9133607149124146
15,3651,7,7,6.486173629760742,0.7837390899658203,0.8879866003990173
16,3745,1,8,6.459968566894531,0.7799955010414124,0.7295504212379456
17,4394,0,8,6.4093732833862305,0.7727676033973694,0.7011808156967163
18,3636,7,7,6.392496585845947,0.7703566551208496,0.8748537302017212
19,4403,0,8,6.321520805358887,0.7602172493934631,0.7409893870353699
20,4295,7,7,6.306575775146484,0.7580822706222534,0.8654610514640808
