P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,87,249,635,252,14,72,12
2,0,131,344,445,189,64,140,8
3,0,108,328,513,236,54,79,2
4,0,99,335,494,207,62,96,28
5,0,185,352,428,205,33,108,9
