P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,95,689,403,42,17,63,12
2,0,142,602,325,71,49,124,8
3,0,147,556,388,103,48,76,2
4,0,132,540,421,81,56,63,28
5,0,156,598,366,44,51,98,7
