rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3297,3208,3873,0.8644587397575378,1.0,7.051211357116699,5,8,40
2,2148,3208,3862,0.8644587397575378,1.0,7.051211357116699,5,8,40
3,2115,3116,3335,0.8628484606742859,1.0,7.0399394035339355,5,8,40
4,3173,3335,3861,0.8628484606742859,1.0,7.0399394035339355,5,8,40
5,3636,3335,3804,0.8628484606742859,1.0,7.0399394035339355,5,8,40
6,2177,3335,4325,0.8628484606742859,1.0,7.0399394035339355,5,8,40
7,2174,3335,3866,0.8628484606742859,1.0,7.0399394035339355,5,8,40
8,5170,3300,4627,0.8480567336082458,1.0,6.936397075653076,5,7,35
9,2930,3244,3300,0.8480567336082458,1.0,6.936397075653076,5,7,35
10,999,3100,3684,0.8323312401771545,1.0,6.826318740844727,5,7,35
11,1001,3100,3771,0.8323312401771545,1.0,6.826318740844727,5,7,35
12,1002,3100,3685,0.8323312401771545,1.0,6.826318740844727,5,7,35
13,1082,3100,4381,0.8323312401771545,1.0,6.826318740844727,5,7,35
14,4647,3100,4199,0.8323312401771545,1.0,6.826318740844727,5,7,35
15,1069,3100,3698,0.8323312401771545,1.0,6.826318740844727,5,7,35
16,1288,3475,3491,0.8193899393081665,1.0,6.735729694366455,5,7,35
17,4605,3308,3341,0.7836050391197205,1.0,6.485235214233398,5,7,35
18,1048,3198,3693,0.7815365195274353,1.0,6.470755577087402,5,7,35
19,1009,3198,3771,0.7815365195274353,1.0,6.470755577087402,5,7,35
20,1219,3287,4135,0.7793189287185669,1.0,6.455232620239258,5,7,35
