P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,2,969,328,99,89,6,4,33
2,2,835,268,141,134,63,16,70
3,1,685,391,204,137,45,23,44
4,2,677,385,187,177,58,25,18
5,3,711,419,147,89,92,21,47
