P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,2,973,298,120,42,20,67,8
2,3,856,273,133,67,53,85,59
3,1,821,289,172,71,60,82,34
4,2,790,309,177,75,67,90,19
5,3,785,360,136,44,57,119,25
