P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,7,787,255,119,16,30,65,42
2,0,736,224,105,31,57,142,26
3,0,706,244,138,48,85,84,15
4,2,655,284,105,76,59,106,34
5,0,690,270,121,36,41,119,43
