rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2148,3208,3862,0.857050895690918,1.0,6.999356269836426,5,7,35
2,3297,3208,3873,0.857050895690918,1.0,6.999356269836426,5,7,35
3,2177,3335,4325,0.8557348251342773,1.0,6.990143775939941,5,7,35
4,2115,3116,3335,0.8557348251342773,1.0,6.990143775939941,5,7,35
5,3636,3335,3804,0.8557348251342773,1.0,6.990143775939941,5,7,35
6,3173,3335,3861,0.8557348251342773,1.0,6.990143775939941,5,7,35
7,2174,3335,3866,0.8557348251342773,1.0,6.990143775939941,5,7,35
8,5170,3300,4627,0.8519735932350159,1.0,6.963815212249756,5,7,35
9,2930,3244,3300,0.8519735932350159,1.0,6.963815212249756,5,7,35
10,4647,3100,4199,0.849598228931427,1.0,6.947187423706055,5,7,35
11,999,3100,3684,0.849598228931427,1.0,6.947187423706055,5,7,35
12,1082,3100,4381,0.849598228931427,1.0,6.947187423706055,5,7,35
13,1069,3100,3698,0.849598228931427,1.0,6.947187423706055,5,7,35
14,1002,3100,3685,0.849598228931427,1.0,6.947187423706055,5,7,35
15,1001,3100,3771,0.849598228931427,1.0,6.947187423706055,5,7,35
16,1288,3475,3491,0.8465174436569214,1.0,6.92562198638916,5,7,35
17,237,3487,3488,0.8087722063064575,1.0,6.661405563354492,5,7,35
18,1048,3198,3693,0.8046548962593079,1.0,6.632584095001221,5,7,35
19,1009,3198,3771,0.8046548962593079,1.0,6.632584095001221,5,7,35
20,3724,3448,4271,0.7772732377052307,1.0,6.44091272354126,5,7,35
