P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,85,177,615,296,66,82,0
2,0,96,248,432,295,93,157,0
3,0,85,226,485,321,120,83,0
4,0,81,226,484,285,127,118,0
5,0,155,270,479,206,94,114,2
