P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,266,549,346,50,35,62,13
2,0,463,401,175,96,36,142,8
3,0,340,509,250,105,40,73,3
4,0,367,481,224,67,75,79,28
5,0,267,525,294,76,49,99,10
