rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3079,3794,4113,0.8636310696601868,0.9999998807907104,7.0454182624816895,5,8,40
2,3077,3794,4699,0.8636310696601868,0.9999998807907104,7.0454182624816895,5,8,40
3,3080,3794,4369,0.8636310696601868,0.9999998807907104,7.0454182624816895,5,8,40
4,451,3477,3873,0.8563207387924194,0.9999998807907104,6.994246006011963,5,7,35
5,2373,3477,4202,0.8563207387924194,0.9999998807907104,6.994246006011963,5,7,35
6,372,3477,3862,0.8563207387924194,0.9999998807907104,6.994246006011963,5,7,35
7,1040,3777,4886,0.8424913883209229,0.9999998807907104,6.897440433502197,5,7,35
8,837,3739,3777,0.8424913883209229,0.9999998807907104,6.897440433502197,5,7,35
9,6058,3777,4260,0.8424913883209229,0.9999998807907104,6.897440433502197,5,7,35
10,6056,3777,4238,0.8424913883209229,0.9999998807907104,6.897440433502197,5,7,35
11,4165,4485,5102,0.8420539498329163,0.9999998807907104,6.894378662109375,5,7,35
12,4170,4485,4620,0.8420539498329163,0.9999998807907104,6.894378662109375,5,7,35
13,2288,3701,4144,0.766325056552887,0.9999998807907104,6.36427640914917,5,7,35
14,2286,3701,4109,0.766325056552887,0.9999998807907104,6.36427640914917,5,7,35
15,2111,3651,4815,0.7482383251190186,0.9999998807907104,6.237668514251709,5,7,35
16,2124,3651,4687,0.7482383251190186,0.9999998807907104,6.237668514251709,5,7,35
17,2115,3651,4265,0.7482383251190186,0.9999998807907104,6.237668514251709,5,7,35
18,3064,4114,5028,0.7358631491661072,0.9999998807907104,6.151042461395264,5,7,35
19,3060,5028,5029,0.7358631491661072,0.9999998807907104,6.151042461395264,5,7,35
20,4863,4437,5141,0.6782236695289612,0.9999998807907104,5.747566223144531,5,6,30
