P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,751,169,128,90,64,87,31
2,5,681,187,72,60,81,211,24
3,1,704,216,49,76,59,194,21
4,1,646,203,69,86,108,164,44
5,4,734,205,77,72,49,140,39
