P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,3,817,228,197,65,100,116,4
2,6,789,221,126,116,69,197,5
3,0,820,218,132,100,99,156,5
4,3,838,190,112,139,91,141,15
5,4,863,235,116,84,89,134,4
