set,budget,method,model_seed,solver_seed,cost_inc,common_risk,cvar90,load_risk,top10share,j_score,risk_source
A,20,GCN,0,9,17.21456450517549,3.361303927754289,0.07801515013457104,1.3145933463113575,0.764934231288908,,A_GCN_seed0
A,25,GCN,0,9,21.708694970782926,3.1201103865284043,0.08036186164488346,1.6338558587200096,0.746118497735801,,A_GCN_seed0
A,30,GCN,0,9,26.40506877019635,2.7918369033911494,0.052948023724361394,1.1666780267443158,0.7130212588594627,,A_GCN_seed0
A,20,GCN,1,0,17.183966805226984,3.4722353140737496,0.09678415383653914,1.8503832847569555,0.7736171923898751,,A_GCN_seed1
A,25,GCN,1,0,22.068404516519028,2.748667076036469,0.06471287389320851,1.1072364432207147,0.7091357086311671,,A_GCN_seed1
A,30,GCN,1,0,26.67597035754532,2.2824616407599283,0.03746287306184316,1.121580747705201,0.6437436216826115,,A_GCN_seed1
A,20,GCN,1,1,17.607856892318484,3.335673127607909,0.09082664657164952,1.7503357311457195,0.7676476103665107,,A_GCN_seed1
A,25,GCN,1,1,21.859444614431666,2.719420951956982,0.05269493139200951,1.5541041942784133,0.7151605207832595,,A_GCN_seed1
A,30,GCN,1,1,26.93418509369613,2.5499837486962154,0.05264580304754464,1.3747598042173013,0.6790200765733956,,A_GCN_seed1
A,20,GCN,1,2,17.18309228495948,3.4296029398628094,0.09583139269170704,1.455149501010305,0.7735419752951378,,A_GCN_seed1
A,25,GCN,1,2,22.603322437648323,2.995724215280055,0.05705765275515873,1.4384278619199224,0.7339190497840654,,A_GCN_seed1
A,30,GCN,1,2,26.695174554844105,2.874371615252149,0.05798972244577462,1.4622112600794668,0.7217195566118612,,A_GCN_seed1
A,20,GCN,1,3,17.376508429293196,3.142946909569058,0.08140329408811377,1.7180380038593952,0.7354052037668893,,A_GCN_seed1
A,25,GCN,1,3,22.127361060322244,2.849304385234646,0.07366431794297466,1.5750221923980958,0.7286143917753537,,A_GCN_seed1
A,30,GCN,1,3,26.56029612603267,2.765597962686638,0.052290564327535774,1.2476947196502626,0.7137375830951098,,A_GCN_seed1
A,20,GCN,1,4,16.893661798398472,3.2161349018105083,0.08737409568488375,1.1826550545968604,0.7556070181106515,,A_GCN_seed1
A,25,GCN,1,4,22.13183877250983,2.849707224393234,0.07366431794297465,1.6987054198198646,0.7225820027793577,,A_GCN_seed1
A,30,GCN,1,4,27.114786151928776,2.2928056508631034,0.0356436316388903,1.0184792730028265,0.6461939086236744,,A_GCN_seed1
A,20,GCN,1,5,17.42550317539683,3.0252305858735973,0.08051350107725454,1.3368084271578407,0.7417692848072568,,A_GCN_seed1
A,25,GCN,1,5,17.42550317539683,3.0252305858735973,0.08051350107725454,1.3368084271578407,0.7417692848072568,,A_GCN_seed1
A,30,GCN,1,5,26.674079657310873,2.2654557683042,0.038991312223208084,1.1744960985568205,0.6449240679763635,,A_GCN_seed1
A,20,GCN,1,6,17.183966805226984,3.429602939862809,0.09583139269170705,1.5263552894954266,0.7735419752951378,,A_GCN_seed1
A,25,GCN,1,6,22.754240766584328,3.2966008966472096,0.06660421154202979,1.4549829663134335,0.7676642667111954,,A_GCN_seed1
A,30,GCN,1,6,26.936423949789923,2.5291298256658434,0.05254053338092896,1.173871063780712,0.6904891757400463,,A_GCN_seed1
A,20,GCN,1,7,17.55623218256989,3.0179030167942735,0.08007602691213773,1.3677447968852743,0.7380499184519068,,A_GCN_seed1
A,25,GCN,1,7,21.85853520201794,2.6937944502017697,0.05199967325929418,1.3359800747222739,0.7124143986473264,,A_GCN_seed1
A,30,GCN,1,7,21.85853520201794,2.6937944502017697,0.05199967325929418,1.3359800747222739,0.7124143986473264,,A_GCN_seed1
A,20,GCN,1,8,17.189808803116463,3.2539027422513067,0.06556154647541168,1.5636644475198644,0.7598898620735096,,A_GCN_seed1
A,25,GCN,1,8,17.189808803116463,3.2539027422513067,0.06556154647541168,1.5636644475198644,0.7598898620735096,,A_GCN_seed1
A,30,GCN,1,8,26.903386617710712,2.733022175641644,0.058576337304286394,1.192436028368697,0.7101433532690336,,A_GCN_seed1
A,20,GCN,1,9,17.345910729344688,2.7354730643277803,0.05168560304880975,1.485314904474446,0.7069847644672669,,A_GCN_seed1
A,25,GCN,1,9,17.345910729344688,2.7354730643277803,0.05168560304880975,1.485314904474446,0.7069847644672669,,A_GCN_seed1
A,30,GCN,1,9,27.046127898385784,2.5217412408879536,0.051866271201772916,1.2618788981068532,0.6772988440588324,,A_GCN_seed1
A,20,GCN,2,0,19.731785039963583,3.3203073178226745,0.09123353409279032,1.575882465768629,0.7588430866774237,,A_GCN_seed2
A,25,GCN,2,0,19.731785039963583,3.3203073178226745,0.09123353409279032,1.575882465768629,0.7588430866774237,,A_GCN_seed2
A,30,GCN,2,0,25.92819242221841,2.8851059468469904,0.061978005750246874,1.4662463214098231,0.7287096853511703,,A_GCN_seed2
A,20,GCN,2,1,19.65043993522243,3.11242130739185,0.08407521544855762,1.499121250321358,0.742966133274159,,A_GCN_seed2
A,25,GCN,2,1,19.65043993522243,3.11242130739185,0.08407521544855762,1.499121250321358,0.742966133274159,,A_GCN_seed2
A,30,GCN,2,1,19.65043993522243,3.11242130739185,0.08407521544855762,1.499121250321358,0.742966133274159,,A_GCN_seed2
A,20,GCN,2,2,19.199540291646144,2.8476379579456825,0.07366431794297466,1.4192655603409823,0.7263262943491551,,A_GCN_seed2
A,25,GCN,2,2,19.199540291646144,2.8476379579456825,0.07366431794297466,1.4192655603409823,0.7263262943491551,,A_GCN_seed2
A,30,GCN,2,2,19.199540291646144,2.8476379579456825,0.07366431794297466,1.4192655603409823,0.7263262943491551,,A_GCN_seed2
A,20,GCN,2,3,19.331776084539207,3.338709579605443,0.08552760087266532,1.8736771966143295,0.759255524643379,,A_GCN_seed2
A,25,GCN,2,3,19.331776084539207,3.338709579605443,0.08552760087266532,1.8736771966143295,0.759255524643379,,A_GCN_seed2
A,30,GCN,2,3,25.564005164294723,2.8476379579456825,0.07366431794297466,1.244891608542339,0.7263262943491551,,A_GCN_seed2
A,20,GCN,2,4,19.60118510115898,3.3237174091573376,0.08809408499879502,1.564846575207417,0.7554494047498638,,A_GCN_seed2
A,25,GCN,2,4,19.60118510115898,3.3237174091573376,0.08809408499879502,1.564846575207417,0.7554494047498638,,A_GCN_seed2
A,30,GCN,2,4,26.36402307514347,2.9934300325462813,0.05705765275515873,1.6857529345829059,0.738958352800243,,A_GCN_seed2
A,20,GCN,2,5,19.37924909887387,3.495661484672314,0.09440876468031409,1.2744841763227817,0.7769162244562172,,A_GCN_seed2
A,25,GCN,2,5,19.37924909887387,3.495661484672314,0.09440876468031409,1.2744841763227817,0.7769162244562172,,A_GCN_seed2
A,30,GCN,2,5,25.96735796535795,3.0945329340406342,0.06783628602879968,1.4878343590870673,0.7417572684823632,,A_GCN_seed2
A,20,GCN,2,6,19.65118622058703,3.1116605490708187,0.08407521544855763,1.1662816419057611,0.7431477783023422,,A_GCN_seed2
A,25,GCN,2,6,19.65118622058703,3.1116605490708187,0.08407521544855763,1.1662816419057611,0.7431477783023422,,A_GCN_seed2
A,30,GCN,2,6,25.935655275864384,2.8745774498051846,0.06139513443160117,1.4404569760518853,0.7223298652880911,,A_GCN_seed2
A,20,GCN,2,7,19.269690592396902,3.1342193893591395,0.08407521544855763,1.6659497216793424,0.7500871299793697,,A_GCN_seed2
A,25,GCN,2,7,19.269690592396902,3.1342193893591395,0.08407521544855763,1.6659497216793424,0.7500871299793697,,A_GCN_seed2
A,30,GCN,2,7,25.57873998119375,2.7082569066818794,0.0525341385656938,1.5316830986550736,0.7150805320977835,,A_GCN_seed2
A,20,GCN,2,8,19.600292541679725,3.323717409157337,0.08809408499879504,1.736061026345587,0.7554494047498638,,A_GCN_seed2
A,25,GCN,2,8,19.600292541679725,3.323717409157337,0.08809408499879504,1.736061026345587,0.7554494047498638,,A_GCN_seed2
A,30,GCN,2,8,25.647397722354064,2.913026609823233,0.056340587144527186,1.5567677763209407,0.7312141998970525,,A_GCN_seed2
A,20,GCN,2,9,19.639245654753466,3.3024126557178852,0.09123353409279031,1.4403159279796167,0.7604293181934428,,A_GCN_seed2
A,25,GCN,2,9,19.639245654753466,3.3024126557178852,0.09123353409279031,1.4403159279796167,0.7604293181934428,,A_GCN_seed2
A,30,GCN,2,9,25.91774442711404,2.7046176558876507,0.05805999809162253,1.2275117752036016,0.7097998345858034,,A_GCN_seed2
A,20,GCN,3,0,17.268297051426522,2.9746409353293624,0.06825144270266248,1.6447519425025354,0.734647305934362,,A_GCN_seed3
A,25,GCN,3,0,17.268297051426522,2.9746409353293624,0.06825144270266248,1.6447519425025354,0.734647305934362,,A_GCN_seed3
A,30,GCN,3,0,26.616267528377502,2.8164755875110816,0.05211063308845724,1.5533355725831246,0.7086392591458134,,A_GCN_seed3
A,20,GCN,3,1,17.662335723934117,3.493185315678909,0.09752143603268072,1.736426215118897,0.7661981184789267,,A_GCN_seed3
A,25,GCN,3,1,22.557967715695128,3.0175685082446804,0.0765881392294419,1.7329489387703685,0.7264934219985518,,A_GCN_seed3
A,30,GCN,3,1,26.587908684522787,2.4250063868152876,0.043206865855110195,1.4666022982106666,0.6731109880445351,,A_GCN_seed3
A,20,GCN,3,2,16.955476947417125,3.2196011301877427,0.08737409568488375,1.6842296175661955,0.7556604217053037,,A_GCN_seed3
A,25,GCN,3,2,22.180181793758116,3.2161349018105083,0.08737409568488375,1.4966444761978592,0.7556070181106515,,A_GCN_seed3
A,30,GCN,3,2,26.48546993238705,2.406040827044176,0.04382624631270507,1.3564623859200178,0.6685844545879323,,A_GCN_seed3
A,20,GCN,3,3,17.402628417054114,2.913026609823233,0.05634058714452719,1.382267011247975,0.7312141998970525,,A_GCN_seed3
A,25,GCN,3,3,22.466174615849607,2.7978106055388587,0.05599999996637931,1.557382097407971,0.7165482906562238,,A_GCN_seed3
A,30,GCN,3,3,22.466174615849607,2.7978106055388587,0.05599999996637931,1.557382097407971,0.7165482906562238,,A_GCN_seed3
A,20,GCN,3,4,17.255610200228364,3.1681420269085887,0.07215834397110793,1.639543177350654,0.7505666767822132,,A_GCN_seed3
A,25,GCN,3,4,22.650507100905244,3.1673470053965924,0.07215834397110793,1.9380919814717354,0.7492780175077237,,A_GCN_seed3
A,30,GCN,3,4,26.486413874937497,2.7925900767420813,0.05294802372436141,1.610253289567337,0.7127875350079241,,A_GCN_seed3
A,20,GCN,3,5,16.962066881096128,2.7364413624360155,0.06887697548522559,1.7560260849906753,0.7065756748569941,,A_GCN_seed3
A,25,GCN,3,5,16.962066881096128,2.7364413624360155,0.06887697548522559,1.7560260849906753,0.7065756748569941,,A_GCN_seed3
A,30,GCN,3,5,16.962066881096128,2.7364413624360155,0.06887697548522559,1.7560260849906753,0.7065756748569941,,A_GCN_seed3
A,20,GCN,3,6,17.45337582184676,2.933357200844143,0.05541620770297776,1.425879878951314,0.7241789282747608,,A_GCN_seed3
A,25,GCN,3,6,22.199750740688224,2.8335376833393995,0.05446624061808245,1.6949964136467854,0.7267651423537045,,A_GCN_seed3
A,30,GCN,3,6,27.11851757875176,2.802782048651141,0.052039508384069566,1.2148759405980436,0.713386700393334,,A_GCN_seed3
A,20,GCN,3,7,16.955476947417125,3.220781754627144,0.08737409568488376,1.644592612788246,0.7553834233770338,,A_GCN_seed3
A,25,GCN,3,7,22.19585366945775,2.8363223211412665,0.05446624061808244,1.879839114574641,0.7228562038286873,,A_GCN_seed3
A,30,GCN,3,7,26.48546993238705,2.406040827044176,0.04382624631270506,0.9272404160743656,0.6685844545879323,,A_GCN_seed3
A,20,GCN,3,8,17.458469529395963,3.117556500513535,0.06681877267118953,1.732262728118715,0.7484250317362515,,A_GCN_seed3
A,25,GCN,3,8,22.222719742085705,2.7087427095314416,0.0525341385656938,1.358206578441223,0.7177496748501261,,A_GCN_seed3
A,30,GCN,3,8,22.222719742085705,2.7087427095314416,0.0525341385656938,1.358206578441223,0.7177496748501261,,A_GCN_seed3
A,20,GCN,3,9,17.91383389180355,2.910917055315987,0.07345953458368112,1.4093812795115062,0.7288006884378055,,A_GCN_seed3
A,25,GCN,3,9,17.91383389180355,2.910917055315987,0.07345953458368112,1.4093812795115062,0.7288006884378055,,A_GCN_seed3
A,30,GCN,3,9,26.50954872124003,2.4098926583488156,0.04382624631270507,1.399946790378043,0.6686445077247523,,A_GCN_seed3
A,20,GCN,4,0,12.7040157615469,4.965007338183456,0.12961810150215586,2.867504747240182,0.8403043747274245,,A_GCN_seed4
A,25,GCN,4,0,20.376575594976007,2.8476379579456825,0.07366431794297466,1.5194666708180753,0.7263262943491551,,A_GCN_seed4
A,30,GCN,4,0,27.24687866146257,2.5901278753220467,0.05049860031954794,1.1663515395764636,0.7001634123312999,,A_GCN_seed4
A,20,GCN,4,1,12.53087755696023,4.586092722889392,0.13438817915582474,2.1013675731546835,0.831934728206893,,A_GCN_seed4
A,25,GCN,4,1,20.42359157294566,3.1379209139210102,0.08407521544855763,1.5380497465136547,0.7420809591969039,,A_GCN_seed4
A,30,GCN,4,1,27.282700358963258,2.4265898504132775,0.043206865855110195,1.3460469501502987,0.6677302419604246,,A_GCN_seed4
A,20,GCN,4,2,12.530037761757637,4.586092722889392,0.1343881791558247,2.172887686297196,0.8319347282068932,,A_GCN_seed4
A,25,GCN,4,2,20.786131136285615,3.106784529232459,0.08407521544855762,1.3734046086636913,0.7478627102831902,,A_GCN_seed4
A,30,GCN,4,2,27.431752712727054,2.740651130776913,0.05168560304880975,1.3265879228783635,0.7065342671705371,,A_GCN_seed4
A,20,GCN,4,3,12.560728971544139,4.5979488576418355,0.1343881791558247,3.1082402685306767,0.833137976987658,,A_GCN_seed4
A,25,GCN,4,3,20.53180295081233,3.015797514654269,0.0765881392294419,1.6028270036621817,0.7304749648518424,,A_GCN_seed4
A,30,GCN,4,3,27.212549534691078,2.7925900767420813,0.052948023724361394,1.4340226635667896,0.7127875350079242,,A_GCN_seed4
A,20,GCN,4,4,12.705508332276096,4.9656364248152185,0.12961810150215586,2.875946077002681,0.8401979182325209,,A_GCN_seed4
A,25,GCN,4,4,20.41538243393509,3.1337335865095772,0.08407521544855763,1.598709423676432,0.747785398046204,,A_GCN_seed4
A,30,GCN,4,4,27.66852989246028,2.8851059468469904,0.06197800575024689,1.769689825153395,0.7287096853511703,,A_GCN_seed4
A,20,GCN,4,5,12.70382614795633,4.965415107175735,0.12961810150215586,2.747743433813258,0.8402353673915434,,A_GCN_seed4
A,25,GCN,4,5,20.413585176008773,3.1337335865095772,0.08407521544855763,1.4927193979137638,0.747785398046204,,A_GCN_seed4
A,30,GCN,4,5,27.24497944014508,2.6076195506273363,0.04828407024988277,1.156742150852244,0.6953825624685813,,A_GCN_seed4
A,20,GCN,4,6,12.7040157615469,4.964786020543973,0.12961810150215586,2.77892934431404,0.8403418333771816,,A_GCN_seed4
A,25,GCN,4,6,20.472100121644516,2.952646132757099,0.07463737990541604,1.618352369850319,0.7319959339364591,,A_GCN_seed4
A,30,GCN,4,6,27.19090725911774,2.7188021497076775,0.0525341385656938,1.286863967272923,0.7088791551574812,,A_GCN_seed4
A,20,GCN,4,7,12.703174674248869,4.964786020543972,0.12961810150215586,2.8037535832809564,0.8403418333771816,,A_GCN_seed4
A,25,GCN,4,7,20.786131136285615,3.106784529232459,0.08407521544855764,1.6196077492655854,0.7478627102831902,,A_GCN_seed4
A,30,GCN,4,7,27.667577128016834,2.8855917496965526,0.061978005750246874,1.5004866874130922,0.7285870036718634,,A_GCN_seed4
A,20,GCN,4,8,12.530037761757637,4.586774001674367,0.1343881791558247,1.572361990836862,0.8318111599908431,,A_GCN_seed4
A,25,GCN,4,8,20.333139300586573,2.828405027673201,0.05446624061808245,1.548730603673625,0.724172167683025,,A_GCN_seed4
A,30,GCN,4,8,20.333139300586573,2.828405027673201,0.05446624061808245,1.548730603673625,0.724172167683025,,A_GCN_seed4
A,20,GCN,4,9,12.560728971544139,4.598630136426811,0.1343881791558247,1.799568916089013,0.833014549094603,,A_GCN_seed4
A,25,GCN,4,9,20.78703254550475,3.1062987263828967,0.08407521544855762,1.5149100658607266,0.7479796706491237,,A_GCN_seed4
A,30,GCN,4,9,26.80731658171452,3.013679453690388,0.0765881392294419,1.5594252323041133,0.7318000645157329,,A_GCN_seed4
A,20,GCN,5,0,16.734703015739157,3.464387231469346,0.08980778382067489,1.4971311009637114,0.7745574485439488,,A_GCN_seed5
A,25,GCN,5,0,22.094524504279946,2.9025561952666346,0.062449899025661434,1.6842403548262825,0.7309549368902896,,A_GCN_seed5
A,30,GCN,5,0,26.99911192041613,2.628581389311567,0.04756626816460629,1.0941925363755498,0.6910551946170276,,A_GCN_seed5
A,20,GCN,5,1,16.751121293760306,3.3360668833094316,0.08809499684946273,1.4535417136822937,0.7616678043317546,,A_GCN_seed5
A,25,GCN,5,1,21.804965782816033,3.1193310970054675,0.08344798220246569,1.4838481571042261,0.7512091229929634,,A_GCN_seed5
A,30,GCN,5,1,21.804965782816033,3.1193310970054675,0.08344798220246569,1.4838481571042261,0.7512091229929634,,A_GCN_seed5
A,20,GCN,5,2,16.74353348557441,3.1385640272779494,0.08119233244252407,1.5728883717589732,0.7525449820192902,,A_GCN_seed5
A,25,GCN,5,2,21.887640114031555,2.9490318307619634,0.07689652310478926,1.6374219169614888,0.7306315883338655,,A_GCN_seed5
A,30,GCN,5,2,27.060851654502304,2.528644022816281,0.05254053338092896,1.4407215337097812,0.6906218324549258,,A_GCN_seed5
A,20,GCN,5,3,16.930976066628357,3.586555368540491,0.0909866043922656,1.656273822134155,0.7736518732973645,,A_GCN_seed5
A,25,GCN,5,3,22.33184325022202,3.0340703090537793,0.0812474871822158,1.735913564349138,0.741796145422419,,A_GCN_seed5
A,30,GCN,5,3,26.77298745494302,2.7087427095314416,0.052534138565693805,1.456519471547344,0.7177496748501262,,A_GCN_seed5
A,20,GCN,5,4,17.271282192884915,2.848362247358194,0.07366431794297465,1.561988055613294,0.7272494135910554,,A_GCN_seed5
A,25,GCN,5,4,17.271282192884915,2.848362247358194,0.07366431794297465,1.561988055613294,0.7272494135910554,,A_GCN_seed5
A,30,GCN,5,4,26.77298745494302,2.7087427095314416,0.0525341385656938,1.7459937046756395,0.7177496748501261,,A_GCN_seed5
A,20,GCN,5,5,17.23520324778543,3.122130515698587,0.08366675724233652,1.7555939446296749,0.7397499550940367,,A_GCN_seed5
A,25,GCN,5,5,17.23520324778543,3.122130515698587,0.08366675724233652,1.7555939446296749,0.7397499550940367,,A_GCN_seed5
A,30,GCN,5,5,26.89124545705565,2.9631168180101404,0.05477177337164638,1.3282361694722504,0.7274046222583043,,A_GCN_seed5
A,20,GCN,5,6,16.770524713239848,3.3335048676570525,0.08809499684946273,1.706687789404149,0.7591930216837567,,A_GCN_seed5
A,25,GCN,5,6,21.804965782816033,2.926625026938238,0.05676280744358233,1.6010572681206776,0.7364655267300304,,A_GCN_seed5
A,30,GCN,5,6,21.804965782816033,2.926625026938238,0.05676280744358233,1.6010572681206776,0.7364655267300304,,A_GCN_seed5
A,20,GCN,5,7,17.03309004612009,3.2246788679216047,0.08538790494575677,1.5289423697709401,0.7579913907034103,,A_GCN_seed5
A,25,GCN,5,7,22.080926580993747,2.8991901668115574,0.062449899025661434,1.0764683465364147,0.7337190163640483,,A_GCN_seed5
A,30,GCN,5,7,26.451887341602117,2.6297340678059262,0.0475662681646063,1.2123092212591249,0.695642907756012,,A_GCN_seed5
A,20,GCN,5,8,17.03309004612009,3.224678867921604,0.08538790494575674,1.8542789196621243,0.75799139070341,,A_GCN_seed5
A,25,GCN,5,8,21.63390498365647,3.119624583678842,0.08036186164488344,1.6903163860686579,0.7438057378361955,,A_GCN_seed5
A,30,GCN,5,8,26.875027985492324,2.7655721138175946,0.04993990828678932,1.2848347763390842,0.7175573260976541,,A_GCN_seed5
A,20,GCN,5,9,16.69216474995709,3.118845294155906,0.0834479822024657,1.6075065435847433,0.748896578150738,,A_GCN_seed5
A,25,GCN,5,9,16.69216474995709,3.118845294155906,0.0834479822024657,1.6075065435847433,0.748896578150738,,A_GCN_seed5
A,30,GCN,5,9,27.137174712866706,2.784031538148339,0.057093821087807695,1.3586583677151163,0.7141144456878153,,A_GCN_seed5
A,20,GCN,6,0,18.345933117905624,3.2166207046600706,0.08737409568488375,1.530690096927294,0.7580546817154384,,A_GCN_seed6
A,25,GCN,6,0,24.747568975424823,2.890438228479734,0.061978005750246874,1.550777983631708,0.7262614187063424,,A_GCN_seed6
A,30,GCN,6,0,24.747568975424823,2.890438228479734,0.061978005750246874,1.550777983631708,0.7262614187063424,,A_GCN_seed6
A,20,GCN,6,1,18.650417546661494,2.930812354349671,0.0567628074435823,1.5091556509664092,0.7303741514383133,,A_GCN_seed6
A,25,GCN,6,1,24.711747277924133,2.7490196534864957,0.0671420561680646,1.475650661212282,0.7132864157561367,,A_GCN_seed6
A,30,GCN,6,1,24.711747277924133,2.7490196534864957,0.0671420561680646,1.475650661212282,0.7132864157561367,,A_GCN_seed6
A,20,GCN,6,2,18.914461409871787,3.2201263340492607,0.08425828254246723,1.5136321829680108,0.7507167523216886,,A_GCN_seed6
A,25,GCN,6,2,24.28394453648562,2.8284050276732007,0.05446624061808245,1.3130110718840764,0.7241721676830248,,A_GCN_seed6
A,30,GCN,6,2,24.28394453648562,2.8284050276732007,0.05446624061808245,1.3130110718840764,0.7241721676830248,,A_GCN_seed6
A,20,GCN,6,3,18.949677977865175,3.091896236878788,0.08344798220246569,1.360471652256141,0.748934642449283,,A_GCN_seed6
A,25,GCN,6,3,18.949677977865175,3.091896236878788,0.08344798220246569,1.360471652256141,0.748934642449283,,A_GCN_seed6
A,30,GCN,6,3,29.88574371068009,2.627130203992483,0.04756626816460629,1.3867185680491958,0.6943792419473579,,A_GCN_seed6
A,20,GCN,6,4,18.914602565729083,3.2457528358044736,0.08517701650355532,1.6770796137320743,0.7503805892042125,,A_GCN_seed6
A,25,GCN,6,4,24.28487204937424,2.8300714549621646,0.05446624061808245,1.6524051394606918,0.7266690632241747,,A_GCN_seed6
A,30,GCN,6,4,24.28487204937424,2.8300714549621646,0.05446624061808245,1.6524051394606918,0.7266690632241747,,A_GCN_seed6
A,20,GCN,6,5,18.91282770766946,3.1221305156985864,0.08366675724233652,1.8171835535207481,0.7397499550940368,,A_GCN_seed6
A,25,GCN,6,5,24.115851610832916,2.7330753339809375,0.06887697548522558,1.2905850332776292,0.7094777283211905,,A_GCN_seed6
A,30,GCN,6,5,24.115851610832916,2.7330753339809375,0.06887697548522558,1.2905850332776292,0.7094777283211905,,A_GCN_seed6
A,20,GCN,6,6,18.633252983275746,3.118845294155906,0.08344798220246566,1.7080176032868046,0.748896578150738,,A_GCN_seed6
A,25,GCN,6,6,24.47069710515907,2.729054346081692,0.050275607334666884,1.5695624565733965,0.7084367535649017,,A_GCN_seed6
A,30,GCN,6,6,29.774547191355033,2.629248264956364,0.04756626816460629,1.2137254862227267,0.6928894728975046,,A_GCN_seed6
A,20,GCN,6,7,18.63236764727832,3.1193310970054684,0.08344798220246566,1.7025672801300358,0.7512091229929634,,A_GCN_seed6
A,25,GCN,6,7,24.510067314437528,2.9130266098232336,0.05634058714452719,1.454179920572968,0.7312141998970525,,A_GCN_seed6
A,30,GCN,6,7,24.510067314437528,2.9130266098232336,0.05634058714452719,1.454179920572968,0.7312141998970525,,A_GCN_seed6
A,20,GCN,6,8,18.63236764727832,3.1193310970054684,0.0834479822024657,1.5242000836712988,0.7512091229929634,,A_GCN_seed6
A,25,GCN,6,8,24.77499664174092,3.0855698174420665,0.06766255290890226,1.6505030418609519,0.7419975906441038,,A_GCN_seed6
A,30,GCN,6,8,24.77499664174092,3.0855698174420665,0.06766255290890226,1.6505030418609519,0.7419975906441038,,A_GCN_seed6
A,20,GCN,6,9,18.95117054859437,2.9739301154892077,0.06825144270266247,1.4429384049856755,0.7374057941627606,,A_GCN_seed6
A,25,GCN,6,9,24.404277707709873,2.627130203992483,0.04756626816460629,1.3938899362874058,0.6943792419473578,,A_GCN_seed6
