set,budget,method,model_seed,solver_seed,cost_inc,common_risk,cvar90,load_risk,top10share,j_score,risk_source
A,20,J-reranking,1,7,17.55623218256989,3.0179030167942735,0.08007602691213773,1.3677447968852743,0.7380499184519068,1.399361818095822,A_GCN_seed1
A,20,J-reranking,1,8,17.189808803116463,3.2539027422513067,0.06556154647541168,1.5636644475198644,0.7598898620735096,1.2875983382665614,A_GCN_seed1
A,20,J-reranking,1,9,17.345910729344688,2.7354730643277803,0.05168560304880975,1.485314904474446,0.7069847644672669,1.1004543751694407,A_GCN_seed1
A,20,J-reranking,2,0,18.16757091576677,2.90201232706292,0.062449899025661434,1.7698974836519685,0.7310919256772827,1.3747336504409884,A_Stable-Tail-GNN_seed2
A,20,J-reranking,2,1,19.65043993522243,3.11242130739185,0.08407521544855762,1.499121250321358,0.742966133274159,1.7008418819403361,A_GCN_seed2
A,20,J-reranking,2,2,17.903252287347573,2.852640872634545,0.07366431794297466,1.1409908055649307,0.7285082303867894,1.0624695644255153,A_Stable-Tail-GNN_seed2
A,20,J-reranking,2,3,19.377299491779667,2.848370581532139,0.07366431794297466,1.5511687279387076,0.7261394774447278,1.278848146591565,A_TEG-low_seed2
A,20,J-reranking,2,4,19.377299491779667,2.8500370088211024,0.07366431794297466,1.449407057301554,0.7284270959307054,1.3901256325586577,A_TEG-low_seed2
A,20,J-reranking,2,5,19.344920484481225,2.828890830522763,0.05446624061808246,1.28850182177973,0.7269723351801449,0.9607588863893513,A_TEG-low_seed2
A,20,J-reranking,2,6,18.155630349933208,2.9248606244353095,0.07689652310478926,1.4073650464326755,0.7236130136638892,1.3130926447218627,A_Stable-Tail-GNN_seed2
A,20,J-reranking,2,7,18.07340408065792,3.091896236878788,0.08344798220246569,1.3505022708477532,0.7489346424492831,1.4698836679231806,A_Stable-Tail-GNN_seed2
A,20,J-reranking,2,8,17.98086538605054,3.3654115806049614,0.08664305930347684,1.7043034078743617,0.757766812030491,1.2812323995011428,A_Stable-Tail-GNN_seed2
A,20,J-reranking,2,9,19.639245654753466,3.3024126557178852,0.09123353409279031,1.4403159279796167,0.7604293181934428,1.9209430549998379,A_GCN_seed2
A,20,J-reranking,3,0,18.146674925558035,2.833537683339399,0.05446624061808245,1.4440294928925956,0.7267651423537045,1.1538667989850586,A_TEG-low_seed3
A,20,J-reranking,3,1,15.338403098576833,3.1207522120736266,0.06888534630658572,1.7526813620276265,0.7484916376465363,1.4587722740165885,A_Stable-Tail-GNN_seed3
A,20,J-reranking,3,2,11.702413468857745,3.726564284529375,0.07796029226750462,1.5932326017965321,0.7838238654914271,1.2843644393943234,A_TEG-low_seed3
A,20,J-reranking,3,3,17.402628417054114,2.913026609823233,0.05634058714452719,1.382267011247975,0.7312141998970525,1.041391652570994,A_GCN_seed3
A,20,J-reranking,3,4,15.596617834727644,3.192727670544375,0.0754336634116147,1.414063424220885,0.7438035269497303,1.3486878760481926,A_Stable-Tail-GNN_seed3
A,20,J-reranking,3,5,16.962066881096128,2.7364413624360155,0.06887697548522559,1.7560260849906753,0.7065756748569941,1.0302676742121513,A_GCN_seed3
A,20,J-reranking,3,6,17.45337582184676,2.933357200844143,0.05541620770297776,1.425879878951314,0.7241789282747608,1.093119865461938,A_GCN_seed3
A,20,J-reranking,3,7,18.405498589531184,3.359240388986619,0.07801515013457105,1.6552774657946183,0.763117487862593,1.6111183896730072,A_TEG-low_seed3
A,20,J-reranking,3,8,18.73684681860923,2.6846183710762137,0.05728046624585081,1.4430014482944729,0.7003164188756208,0.9668859847213235,A_TEG-low_seed3
A,20,J-reranking,3,9,17.91383389180355,2.910917055315987,0.07345953458368112,1.4093812795115062,0.7288006884378055,1.4025338629626334,A_GCN_seed3
A,20,J-reranking,4,0,19.29073038948633,3.2161349018105083,0.08737409568488375,1.5528830006963326,0.7556070181106515,1.5653520247026753,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,1,19.29147667485093,3.118845294155906,0.0834479822024657,1.6585924730858879,0.7488965781507378,1.5156525625015758,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,2,19.636860251645547,3.2272621819705716,0.08538790494575677,1.8797485716857787,0.7556639359449409,1.4971686076258597,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,3,19.56610968902289,3.258482527944823,0.08530101112153553,1.646196742274027,0.7509596368840479,1.4771888372317663,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,4,19.637753084024272,3.2272621819705716,0.08538790494575678,1.5347708672545952,0.7556639359449409,1.6878672892986324,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,5,19.177755057873565,3.1201103865284048,0.08036186164488344,1.7619542314864187,0.7461184977358011,1.3580907554837434,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,6,19.29073038948633,2.8284050276732016,0.054466240618082425,1.3130110718840762,0.724172167683025,0.8215942329032608,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,7,19.289840146867864,2.8284050276732007,0.05446624061808244,1.8243924796858715,0.7241721676830248,1.222185260809816,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,8,19.636860251645547,3.2272621819705716,0.08538790494575675,1.5429102890784359,0.7556639359449409,1.4263155778546945,A_Stable-Tail-GNN_seed4
A,20,J-reranking,4,9,19.637753084024272,3.2272621819705716,0.08538790494575674,1.7200622281213531,0.7556639359449409,1.9752702537704336,A_Stable-Tail-GNN_seed4
A,20,J-reranking,5,0,17.747412255498258,2.8325242294792106,0.05446624061808244,1.591135097562923,0.7241160075450114,0.9721218613570782,A_TEG-low_seed5
A,20,J-reranking,5,1,18.223542318111598,3.29731501853138,0.07408797559003465,1.2727960294447453,0.7603741645966035,1.3064703840781953,A_TEG-low_seed5
A,20,J-reranking,5,2,17.995790981954954,2.849693620984023,0.07366431794297466,1.6050565383138053,0.7238536569474224,1.0104536400971078,A_TEG-low_seed5
A,20,J-reranking,5,3,18.36682910811436,3.533083928645246,0.09901184212197015,1.203811639353348,0.7805136972313327,1.3203211153496492,A_TEG-low_seed5
A,20,J-reranking,5,4,17.271282192884915,2.848362247358194,0.07366431794297465,1.561988055613294,0.7272494135910554,1.2998340049788881,A_GCN_seed5
A,20,J-reranking,5,5,17.23520324778543,3.122130515698587,0.08366675724233652,1.7555939446296749,0.7397499550940367,1.1797772227561925,A_GCN_seed5
A,20,J-reranking,5,6,18.223542318111598,3.29731501853138,0.07408797559003466,1.874201137604221,0.7603741645966036,1.5272011948353341,A_TEG-low_seed5
A,20,J-reranking,5,7,17.03309004612009,3.2246788679216047,0.08538790494575677,1.5289423697709401,0.7579913907034103,1.5327946693146515,A_GCN_seed5
A,20,J-reranking,5,8,11.44569321930178,3.7265642845293745,0.07796029226750462,1.80605106941457,0.7826134883940397,1.2182555719597454,A_TEG-low_seed5
A,20,J-reranking,5,9,18.223542318111598,3.2968292156818184,0.07408797559003463,1.3798560384762601,0.7604862092042336,1.5850197411228584,A_TEG-low_seed5
A,20,J-reranking,6,0,18.345933117905624,3.2166207046600706,0.08737409568488375,1.530690096927294,0.7580546817154384,1.701374549851944,A_GCN_seed6
A,20,J-reranking,6,1,18.650417546661494,2.930812354349671,0.0567628074435823,1.5091556509664092,0.7303741514383133,1.2891587721294069,A_GCN_seed6
A,20,J-reranking,6,2,18.914461409871787,3.2201263340492607,0.08425828254246723,1.5136321829680108,0.7507167523216886,1.3898407531679773,A_GCN_seed6
A,20,J-reranking,6,3,19.81014500324634,3.2141626482308245,0.06429867533776874,1.3874043715615776,0.7557478865077736,1.2441708406032648,A_TEG-low_seed6
A,20,J-reranking,6,4,19.61461823772174,3.096504013943374,0.08271399609750442,1.7344221103549216,0.7400115603559032,1.5604838471314324,A_TEG-low_seed6
A,20,J-reranking,6,5,19.020291196202958,2.834358982295754,0.05446624061808246,1.752462737712573,0.7233569208068683,0.9894766985274294,A_TEG-low_seed6
A,20,J-reranking,6,6,19.012365948491382,2.833537683339399,0.05446624061808246,1.5602478407892222,0.7267651423537044,0.9470743926354364,A_TEG-low_seed6
A,20,J-reranking,6,7,19.56820251048523,3.0845310273111077,0.06090636048814552,1.5786705234925753,0.7410097883151792,1.3601059975884062,A_TEG-low_seed6
A,20,J-reranking,6,8,18.837594590964045,3.0571424974663985,0.06172180626060726,1.819869969560109,0.739969706381347,1.2846231045645486,A_Stable-Tail-GNN_seed6
A,20,J-reranking,6,9,18.95117054859437,2.9739301154892077,0.06825144270266247,1.4429384049856755,0.7374057941627606,1.38003134250345,A_GCN_seed6
A,20,J-reranking,7,0,18.40862108853183,3.2354745761467405,0.08205247241769593,1.6356516103802372,0.7499044403231576,1.7578783885736602,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,1,18.19667604498608,2.8514602481951434,0.07366431794297466,1.5767868848565811,0.728809863426087,1.2537791069366584,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,2,18.8861027776534,3.4441024805658307,0.09590528484361606,1.5212648767182166,0.7666445672765,1.5562466328092108,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,3,18.40862108853183,3.111852256040855,0.08048456012702566,1.4815302605146188,0.7392197782472336,1.3894717462369488,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,4,19.860146122674387,3.016559679295904,0.07658813922944188,1.1611038176057327,0.7267485034829958,1.407974432435259,A_GCN_seed7
A,20,J-reranking,7,5,18.306106761990762,3.0970176711334383,0.08344798220246566,1.2117047444277804,0.7456962045657788,1.2774030373118883,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,6,17.88472876258424,3.1380363762673236,0.08119233244252404,1.6161856060886315,0.7526715201063905,1.3477986213037059,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,7,17.88384901267183,3.1375505734177613,0.08119233244252404,1.5872291164353698,0.7503930224808646,1.5604031423100848,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,8,18.73311541963313,3.051565010745123,0.05721862802571218,1.6674105026441437,0.7426993566346086,1.1798427915826926,A_Stable-Tail-GNN_seed7
A,20,J-reranking,7,9,17.88472876258424,3.138036376267323,0.08119233244252402,1.413367864216224,0.7526715201063906,1.581741204521017,A_Stable-Tail-GNN_seed7
A,20,J-reranking,8,0,17.917565318626536,3.3415676125656777,0.0677543564816309,1.4253551437068093,0.7625921221311562,1.479044034595499,A_Stable-Tail-GNN_seed8
A,20,J-reranking,8,1,19.79745815204818,3.239567160275276,0.08599273700448828,1.8189510697484186,0.756874714165018,1.748220678648949,A_GCN_seed8
A,20,J-reranking,8,2,17.86444573799609,3.1210625491399933,0.06681877267118956,1.8887348566952111,0.7428522916988525,1.2108206247444193,A_Stable-Tail-GNN_seed8
A,20,J-reranking,8,3,19.81760785689232,3.3090954889462285,0.07043989522369437,1.6972465931832958,0.7618906335459232,1.4016031504419773,A_GCN_seed8
A,20,J-reranking,8,4,17.789950521280325,3.490672395312494,0.07977252274869001,1.929106722549914,0.7736239469645646,1.7809799806065743,A_Stable-Tail-GNN_seed8
A,20,J-reranking,8,5,12.638900290300672,3.430367243121519,0.07370494977257308,1.9769164734604228,0.7626765392351218,1.296049812657937,A_GCN_seed8
A,20,J-reranking,8,6,17.827264789510213,3.31113688050154,0.07473043909378875,1.8106403184129074,0.7682899854491075,1.3609896130430799,A_Stable-Tail-GNN_seed8
A,20,J-reranking,8,7,19.480141494649175,3.1342193893591395,0.08407521544855763,1.489836173829917,0.7500871299793697,1.501255222220484,A_GCN_seed8
A,20,J-reranking,8,8,19.480141494649175,3.1342193893591395,0.08407521544855763,1.5347596854612506,0.7500871299793697,1.3997144747861732,A_GCN_seed8
A,20,J-reranking,8,9,17.789950521280325,3.1041231456145884,0.07035793895453984,1.7432159418167301,0.7471616002746042,1.6723133602532176,A_Stable-Tail-GNN_seed8
A,20,J-reranking,9,0,16.895900654492266,3.146670988138571,0.06273516571811749,1.643433332576881,0.7552416910662708,1.16498011001001,A_TEG-low_seed9
A,20,J-reranking,9,1,16.96903662022284,2.753070428895054,0.06714171882232822,1.4767582958934304,0.7083838632440622,1.0833283546701626,A_GCN_seed9
A,20,J-reranking,9,2,14.96813385274407,2.8543540772098708,0.07366431794297466,1.1532025924133829,0.7221512363922251,0.9359203658900648,A_Stable-Tail-GNN_seed9
A,20,J-reranking,9,3,19.607901669440363,3.103253990127488,0.061518037768496,1.3624186358072863,0.7532119878056955,1.0956771623160262,A_Stable-Tail-GNN_seed9
A,20,J-reranking,9,4,15.307805398628327,3.0634950724084233,0.07885953808793877,1.5116167202624653,0.739094939962987,1.2713721181025226,A_Stable-Tail-GNN_seed9
A,20,J-reranking,9,5,16.894155926536765,3.173478114333186,0.06341212758418244,1.5942777864217588,0.7545803606694518,1.0620212866195995,A_TEG-low_seed9
A,20,J-reranking,9,6,17.29889475137503,2.902556195266635,0.06244989902566145,1.531684903242562,0.7309549368902896,1.1468997209074454,A_GCN_seed9
A,20,J-reranking,9,7,15.200226869057747,3.3385042544881904,0.08575600582380555,1.421197007030318,0.7538867618955092,1.4825878286629794,A_Stable-Tail-GNN_seed9
A,20,J-reranking,9,8,19.85701279123569,3.0987478294360375,0.06629930718382433,1.5165360470788065,0.7410688260532091,1.252828719825742,A_Stable-Tail-GNN_seed9
A,20,J-reranking,9,9,17.34814958543848,3.0972867283494847,0.0827139960975044,1.4178409671121943,0.7407738166319268,1.4529355115076135,A_GCN_seed9
A,25,J-reranking,0,0,16.742912154749735,2.8284050276732016,0.05446624061808245,1.4915657424774338,0.7241721676830248,1.1750559962183411,A_GCN_seed0
A,25,J-reranking,0,1,16.76007671813548,2.850962138239696,0.07366431794297466,1.203883179634179,0.7272962269446416,1.2508860185464556,A_Stable-Tail-GNN_seed0
A,25,J-reranking,0,2,22.14809176256362,2.559907483472794,0.047709314521249636,1.2377884186138601,0.6833945740335978,0.9490186651124205,A_Stable-Tail-GNN_seed0
A,25,J-reranking,0,3,21.774368082867525,2.4514466765164253,0.043582269290551985,1.3206458277341224,0.6737499537264139,0.9394451838165329,A_Stable-Tail-GNN_seed0
A,25,J-reranking,0,4,21.866907468077642,2.285551307422933,0.03746287306184317,1.2222169678483996,0.6451067549638814,0.7547694633414328,A_Stable-Tail-GNN_seed0
A,25,J-reranking,0,5,21.7986701393294,3.016559679295904,0.0765881392294419,1.1853738290070865,0.7267485034829959,1.2722945614444534,A_Stable-Tail-GNN_seed0
A,25,J-reranking,0,6,21.99302969469466,2.564196261273109,0.049193679124627104,1.4363009013267765,0.6825428493197319,1.1056752466855502,A_Stable-Tail-GNN_seed0
A,25,J-reranking,0,7,17.677129509395662,2.9008756591477383,0.05900270148611702,1.417409773297415,0.7276953798246747,1.1985479707801214,A_GCN_seed0
A,25,J-reranking,0,8,22.19286855027687,2.7298370604878026,0.05027560733466689,1.0078390668112913,0.708233626550158,0.8991741574950375,A_GCN_seed0
A,25,J-reranking,0,9,16.981723471421002,3.1827075545999586,0.07063279823443122,1.309626489924483,0.7508697424888505,1.5259644990060433,A_Stable-Tail-GNN_seed0
A,25,J-reranking,1,0,19.909400956737837,2.5855499008458027,0.045517673395857744,1.1489334100958146,0.7023308103879479,1.0226593420858772,A_Stable-Tail-GNN_seed1
A,25,J-reranking,1,1,19.90566952991485,2.78036708552165,0.04921673464379689,1.3711258130712634,0.717960417536955,1.0718366613691752,A_Stable-Tail-GNN_seed1
A,25,J-reranking,1,2,19.88313258406842,2.759550691651178,0.04993990828678932,1.4088761577588083,0.7222293187378661,1.0565716447580893,A_Stable-Tail-GNN_seed1
A,25,J-reranking,1,3,19.896714105539676,2.5728660437503645,0.04616454222846692,1.2987278328754952,0.6979956208193261,0.8564923105963177,A_Stable-Tail-GNN_seed1
A,25,J-reranking,1,4,19.884027254341515,2.7595506916511785,0.04993990828678932,1.3338241772887174,0.7222293187378661,1.1231580355836388,A_Stable-Tail-GNN_seed1
A,25,J-reranking,1,5,23.525548698124613,2.759550691651178,0.04993990828678932,1.1822240030846258,0.7222293187378661,1.0839064397151494,A_Stable-Tail-GNN_seed1
A,25,J-reranking,1,6,17.301879892833423,2.723608279368415,0.05269493139200951,1.330434119241728,0.7086944587576343,0.84277605370971,A_TEG-low_seed1
A,25,J-reranking,1,7,21.85853520201794,2.6937944502017697,0.05199967325929418,1.3359800747222739,0.7124143986473264,1.0713056563513548,A_GCN_seed1
A,25,J-reranking,1,8,23.526470544336483,2.7595506916511785,0.04993990828678931,1.258542242130035,0.722229318737866,1.107303696760398,A_Stable-Tail-GNN_seed1
A,25,J-reranking,1,9,17.345910729344688,2.7354730643277803,0.05168560304880975,1.485314904474446,0.7069847644672669,1.1004543751694407,A_GCN_seed1
A,25,J-reranking,2,0,18.16757091576677,2.90201232706292,0.062449899025661434,1.7698974836519685,0.7310919256772827,1.3747336504409884,A_Stable-Tail-GNN_seed2
A,25,J-reranking,2,1,19.65043993522243,3.11242130739185,0.08407521544855762,1.499121250321358,0.742966133274159,1.7008418819403361,A_GCN_seed2
A,25,J-reranking,2,2,17.903252287347573,2.852640872634545,0.07366431794297466,1.1409908055649307,0.7285082303867894,1.0624695644255153,A_Stable-Tail-GNN_seed2
A,25,J-reranking,2,3,19.377299491779667,2.848370581532139,0.07366431794297466,1.5511687279387076,0.7261394774447278,1.278848146591565,A_TEG-low_seed2
A,25,J-reranking,2,4,19.377299491779667,2.8500370088211024,0.07366431794297466,1.449407057301554,0.7284270959307054,1.3901256325586577,A_TEG-low_seed2
A,25,J-reranking,2,5,19.344920484481225,2.828890830522763,0.05446624061808246,1.28850182177973,0.7269723351801449,0.9607588863893513,A_TEG-low_seed2
A,25,J-reranking,2,6,18.155630349933208,2.9248606244353095,0.07689652310478926,1.4073650464326755,0.7236130136638892,1.3130926447218627,A_Stable-Tail-GNN_seed2
A,25,J-reranking,2,7,20.124180957924747,2.9744577664998344,0.06825144270266248,1.1599923024024363,0.7362653864765065,1.2440258037769119,A_TEG-low_seed2
A,25,J-reranking,2,8,23.338408035940837,2.946381275649959,0.07689652310478927,1.4726820168812218,0.7352682424276592,1.1370949594076583,A_Stable-Tail-GNN_seed2
A,25,J-reranking,2,9,20.04522489309462,2.8999070400038485,0.0621517388701443,1.4621144446148429,0.7248914065140647,1.402161620057414,A_TEG-low_seed2
A,25,J-reranking,3,0,18.146674925558035,2.833537683339399,0.05446624061808245,1.4440294928925956,0.7267651423537045,1.1538667989850586,A_TEG-low_seed3
A,25,J-reranking,3,1,24.369202295573782,2.8915974114167344,0.05838580583570092,1.4230720655489995,0.7216541813379747,1.3583844489577765,A_TEG-low_seed3
A,25,J-reranking,3,2,24.312303168704013,2.887117201138107,0.06132357481165425,1.4687023977108873,0.7130336678039216,1.1900672110679016,A_TEG-low_seed3
A,25,J-reranking,3,3,17.402628417054114,2.913026609823233,0.05634058714452719,1.382267011247975,0.7312141998970525,1.041391652570994,A_GCN_seed3
A,25,J-reranking,3,4,15.596617834727644,3.192727670544375,0.0754336634116147,1.414063424220885,0.7438035269497303,1.3486878760481926,A_Stable-Tail-GNN_seed3
A,25,J-reranking,3,5,16.962066881096128,2.7364413624360155,0.06887697548522559,1.7560260849906753,0.7065756748569941,1.0302676742121513,A_GCN_seed3
A,25,J-reranking,3,6,17.45337582184676,2.933357200844143,0.05541620770297776,1.425879878951314,0.7241789282747608,1.093119865461938,A_GCN_seed3
A,25,J-reranking,3,7,22.19585366945775,2.8363223211412665,0.05446624061808244,1.879839114574641,0.7228562038286873,1.3265851704855163,A_GCN_seed3
A,25,J-reranking,3,8,18.73684681860923,2.6846183710762137,0.05728046624585081,1.4430014482944729,0.7003164188756208,0.9668859847213235,A_TEG-low_seed3
A,25,J-reranking,3,9,24.400546280886886,2.5552706782089634,0.05152042245342826,1.2001504002665975,0.6837092187633038,1.0032051133932727,A_Stable-Tail-GNN_seed3
A,25,J-reranking,4,0,20.376575594976007,2.8476379579456825,0.07366431794297466,1.5194666708180753,0.7263262943491551,1.2432635769624647,A_GCN_seed4
A,25,J-reranking,4,1,20.540758375187504,2.6979817776132022,0.05199967325929418,1.3227052563298423,0.7058911814405084,0.8121138923202484,A_TEG-low_seed4
A,25,J-reranking,4,2,20.721204794101407,2.8202652900785794,0.05964768250375566,1.5457778176749422,0.7094742845315809,1.0966149791156465,A_TEG-low_seed4
A,25,J-reranking,4,3,20.174332261170026,2.8288908305227634,0.05446624061808244,1.565469784859927,0.7269723351801453,1.1074913294767978,A_TEG-low_seed4
A,25,J-reranking,4,4,20.41538243393509,3.1337335865095772,0.08407521544855763,1.598709423676432,0.747785398046204,1.6784651454388477,A_GCN_seed4
A,25,J-reranking,4,5,20.48074985634221,3.0969136015365444,0.07967525858887173,1.5570497675443704,0.7403988975451616,1.3135906548271827,A_TEG-low_seed4
A,25,J-reranking,4,6,19.29073038948633,2.8284050276732016,0.054466240618082425,1.3130110718840762,0.724172167683025,0.8215942329032608,A_Stable-Tail-GNN_seed4
A,25,J-reranking,4,7,19.289840146867864,2.8284050276732007,0.05446624061808244,1.8243924796858715,0.7241721676830248,1.222185260809816,A_Stable-Tail-GNN_seed4
A,25,J-reranking,4,8,20.333139300586573,2.828405027673201,0.05446624061808245,1.548730603673625,0.724172167683025,1.0619051526077172,A_GCN_seed4
A,25,J-reranking,4,9,20.78703254550475,3.1062987263828967,0.08407521544855762,1.5149100658607266,0.7479796706491237,1.8550485921316018,A_GCN_seed4
A,25,J-reranking,5,0,17.747412255498258,2.8325242294792106,0.05446624061808244,1.591135097562923,0.7241160075450114,0.9721218613570782,A_TEG-low_seed5
A,25,J-reranking,5,1,23.904266513429405,2.917213937234666,0.056340587144527186,1.4687090852225237,0.7251019677060688,1.0995267170361014,A_TEG-low_seed5
A,25,J-reranking,5,2,20.473439902088092,2.7240789985835665,0.04776762816704697,1.26838906179877,0.713841990331894,0.7398212123308413,A_Stable-Tail-GNN_seed5
A,25,J-reranking,5,3,20.474338977738306,2.7235931957340043,0.04776762816704697,1.3410882179540242,0.7111312075591836,0.6781852582735322,A_Stable-Tail-GNN_seed5
A,25,J-reranking,5,4,20.474338977738306,2.7240789985835665,0.047767628167046966,1.1346237577421021,0.713841990331894,0.8770335487401689,A_Stable-Tail-GNN_seed5
A,25,J-reranking,5,5,20.677766251986956,2.5931966347712736,0.04551767339585774,1.3057809575947101,0.6905662392053792,0.6562634995584821,A_Stable-Tail-GNN_seed5
A,25,J-reranking,5,6,20.478070404561297,2.7246066495941927,0.04776762816704697,1.2738477211727013,0.7137037467260942,0.9054745970246695,A_Stable-Tail-GNN_seed5
A,25,J-reranking,5,7,24.236182629591486,2.711349618838403,0.05253819118218396,1.0734758473035413,0.7130819123837365,1.0206928840073353,A_TEG-low_seed5
A,25,J-reranking,5,8,20.473439902088092,3.1101424454319098,0.07967896917363693,1.5324077403373861,0.7453583701733227,1.2085717713194533,A_Stable-Tail-GNN_seed5
A,25,J-reranking,5,9,20.474338977738306,2.7235931957340047,0.04776762816704697,1.4757620062367252,0.7111312075591836,1.0960610892938316,A_Stable-Tail-GNN_seed5
A,25,J-reranking,6,0,23.91844593535676,2.957581198693286,0.05477177337164638,1.3058380129404263,0.7344616366453233,1.2310464811789177,A_Stable-Tail-GNN_seed6
A,25,J-reranking,6,1,18.650417546661494,2.930812354349671,0.0567628074435823,1.5091556509664092,0.7303741514383133,1.2891587721294069,A_GCN_seed6
A,25,J-reranking,6,2,24.28394453648562,2.8284050276732007,0.05446624061808245,1.3130110718840764,0.7241721676830248,1.1373173364028386,A_GCN_seed6
A,25,J-reranking,6,3,23.91844593535676,2.957581198693286,0.05477177337164638,1.3872601260923894,0.7344616366453233,1.1859534739546573,A_Stable-Tail-GNN_seed6
A,25,J-reranking,6,4,24.28487204937424,2.8300714549621646,0.05446624061808245,1.6524051394606918,0.7266690632241747,1.2080294165422734,A_GCN_seed6
A,25,J-reranking,6,5,19.020291196202958,2.834358982295754,0.05446624061808246,1.752462737712573,0.7233569208068683,0.9894766985274294,A_TEG-low_seed6
A,25,J-reranking,6,6,23.91844593535676,2.5710319489953806,0.04616454222846692,1.1916989743004947,0.6963538610946947,0.7360797025828615,A_Stable-Tail-GNN_seed6
A,25,J-reranking,6,7,24.36528903416469,2.858338950388302,0.06073170658763396,1.317296059322269,0.7218245538579078,1.3281697946842788,A_Stable-Tail-GNN_seed6
A,25,J-reranking,6,8,23.917521157032194,2.957581198693286,0.05477177337164638,1.368533461587199,0.7344616366453233,1.220846253615913,A_Stable-Tail-GNN_seed6
A,25,J-reranking,6,9,24.404277707709873,2.627130203992483,0.04756626816460629,1.3938899362874058,0.6943792419473578,1.030772617283964,A_GCN_seed6
A,25,J-reranking,7,0,22.911706978514445,2.7782559709130337,0.04921673464379689,1.2494502873966853,0.7213069496466763,1.179843524330706,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,1,23.37440390456503,2.777196802027637,0.04921673464379689,1.1767876185588573,0.7187799986553723,0.8784707348304308,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,2,22.910789713279303,2.7777701680634714,0.04921673464379689,1.156973688345997,0.71865034288302,1.02643819556502,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,3,22.911706978514445,2.7782559709130332,0.04921673464379689,1.4127432678750684,0.7213069496466762,1.1423238993489837,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,4,22.911706978514445,2.7842773930794498,0.04921673464379689,1.6245180860466655,0.7197470139641947,1.2359905664377513,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,5,23.77853566071389,2.7767874996138064,0.0500884055091159,1.4094560827858111,0.718657308929047,1.11727412270051,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,6,23.614707791965493,2.6546608184596234,0.04800317057532187,1.1954825783253704,0.7016330459095574,0.7726791393899094,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,7,22.910789713279303,2.777770168063471,0.04921673464379689,1.2161369180036075,0.71865034288302,1.091409284580907,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,8,22.944372304064238,2.9734856161003673,0.05393074936073061,1.3171994313746591,0.7306654006549081,1.1367926996064484,A_Stable-Tail-GNN_seed7
A,25,J-reranking,7,9,22.911706978514445,2.7777701680634714,0.04921673464379689,1.2081481168171537,0.7186503428830201,1.020043455815953,A_Stable-Tail-GNN_seed7
A,25,J-reranking,8,0,17.917565318626536,3.3415676125656777,0.0677543564816309,1.4253551437068093,0.7625921221311562,1.479044034595499,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,1,23.509481555557212,2.5663588187343858,0.04616454222846693,1.1865730260525678,0.699851020396181,0.8430565845636298,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,2,23.581695249182825,2.957095395843724,0.05477177337164638,1.303826259605025,0.7317845605136853,1.0465514079072793,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,3,23.509481555557212,2.566358818734386,0.04616454222846692,1.1077186542965585,0.699851020396181,0.8625364255399746,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,4,23.509481555557212,2.9529080684322917,0.05477177337164639,1.3047298327087344,0.737588098211693,1.2624123276711192,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,5,23.507638116702363,2.5723802409008023,0.046164542228466936,1.4982966217194895,0.6949112848912867,0.9580759260478823,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,6,23.509481555557212,2.5668446215839484,0.04616454222846692,1.1256361597086806,0.7029724749415,0.6628065769682677,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,7,20.793593934237826,3.1839883789615167,0.07063279823443122,1.3630183384273513,0.7522861312176079,1.350416592365669,A_TEG-low_seed8
A,25,J-reranking,8,8,23.508559829251183,2.953393871281853,0.05477177337164639,1.272770487352889,0.7402680152847974,1.1366865464852765,A_Stable-Tail-GNN_seed8
A,25,J-reranking,8,9,23.509481555557212,2.5728660437503645,0.04616454222846692,1.3402705088540983,0.6979956208193261,1.095283048649749,A_Stable-Tail-GNN_seed8
