rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2115,3116,3335,0.8643279671669006,1.0,7.050295829772949,5,8,40
2,3173,3335,3861,0.8643279671669006,1.0,7.050295829772949,5,8,40
3,2174,3335,3866,0.8643279671669006,1.0,7.050295829772949,5,8,40
4,3636,3335,3804,0.8643279671669006,1.0,7.050295829772949,5,8,40
5,2177,3335,4325,0.8643279671669006,1.0,7.050295829772949,5,8,40
6,5170,3300,4627,0.8600462675094604,1.0,7.020323753356934,5,8,40
7,2930,3244,3300,0.8600462675094604,1.0,7.020323753356934,5,8,40
8,3297,3208,3873,0.8527947068214417,1.0,6.969563007354736,5,7,35
9,2148,3208,3862,0.8527947068214417,1.0,6.969563007354736,5,7,35
10,237,3487,3488,0.8425558805465698,1.0,6.897891044616699,5,7,35
11,4232,3225,4086,0.8341681361198425,1.0,6.839177131652832,5,7,35
12,4347,4357,4589,0.812039315700531,1.0,6.684275150299072,5,7,35
13,4345,3652,4357,0.812039315700531,1.0,6.684275150299072,5,7,35
14,4055,4357,4563,0.812039315700531,1.0,6.684275150299072,5,7,35
15,4053,4357,4562,0.812039315700531,1.0,6.684275150299072,5,7,35
16,4647,3100,4199,0.803693413734436,1.0,6.625854015350342,5,7,35
17,1002,3100,3685,0.803693413734436,1.0,6.625854015350342,5,7,35
18,1082,3100,4381,0.803693413734436,1.0,6.625854015350342,5,7,35
19,1069,3100,3698,0.803693413734436,1.0,6.625854015350342,5,7,35
20,999,3100,3684,0.803693413734436,1.0,6.625854015350342,5,7,35
