P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,519,699,222,24,17,46,2
2,1,538,477,253,86,77,52,45
3,1,417,606,254,105,73,52,22
4,2,456,581,207,138,62,72,11
5,1,382,672,225,68,87,75,19
