P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,81,351,711,314,23,48,2
2,0,90,433,583,250,33,95,45
3,0,85,355,668,268,65,68,21
4,0,71,344,651,292,72,81,18
5,0,200,424,526,208,53,97,21
