rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,372,3477,3862,0.8490944504737854,0.9999998807907104,6.943662166595459,5,7,35
2,2373,3477,4202,0.8490944504737854,0.9999998807907104,6.943662166595459,5,7,35
3,451,3477,3873,0.8490944504737854,0.9999998807907104,6.943662166595459,5,7,35
4,837,3739,3777,0.8262749314308167,0.9999998807907104,6.783925533294678,5,7,35
5,1040,3777,4886,0.8262749314308167,0.9999998807907104,6.783925533294678,5,7,35
6,6056,3777,4238,0.8262749314308167,0.9999998807907104,6.783925533294678,5,7,35
7,6058,3777,4260,0.8262749314308167,0.9999998807907104,6.783925533294678,5,7,35
8,4165,4485,5102,0.8260974884033203,0.9999998807907104,6.782683372497559,5,7,35
9,4170,4485,4620,0.8260974884033203,0.9999998807907104,6.782683372497559,5,7,35
10,3070,3721,5029,0.6993808150291443,0.9999998807907104,5.895666122436523,5,6,30
11,4998,3816,5160,0.6829065680503845,0.9999998807907104,5.780346393585205,5,6,30
12,1657,3816,4057,0.6829065680503845,0.9999998807907104,5.780346393585205,5,6,30
13,5725,3816,5188,0.6829065680503845,0.9999998807907104,5.780346393585205,5,6,30
14,5483,3816,3870,0.6829065680503845,0.9999998807907104,5.780346393585205,5,6,30
15,1822,3816,4211,0.6829065680503845,0.9999998807907104,5.780346393585205,5,6,30
16,1647,3816,4213,0.6829065680503845,0.9999998807907104,5.780346393585205,5,6,30
17,3077,3794,4699,0.6226723194122314,0.9999998807907104,5.358706474304199,5,6,30
18,3079,3794,4113,0.6226723194122314,0.9999998807907104,5.358706474304199,5,6,30
19,3080,3794,4369,0.6226723194122314,0.9999998807907104,5.358706474304199,5,6,30
20,5487,3584,4470,0.6215707063674927,0.9999998807907104,5.3509955406188965,5,6,30
