P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,663,340,153,68,35,62,0
2,0,566,382,119,79,51,124,0
3,0,466,403,171,138,64,78,0
4,0,473,425,162,84,91,86,0
5,0,515,414,151,69,84,87,0
