customer_set,model,beta,lambda_concentration,model_seed_runs,cost_increase_mean,cost_increase_std,cost_increase_mean_std,global_risk_mean,global_risk_std,global_risk_mean_std,risk_reduction_mean,risk_reduction_std,risk_reduction_mean_std,cvar90_mean,cvar90_std,cvar90_mean_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_risk_mean_std,edge_burden_gini_mean,edge_burden_gini_std,edge_burden_gini_mean_std,top10_share_mean,top10_share_std,top10_share_mean_std
A,Edge-GAT,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.782735551860587,0.36663670460161546,7.782736 +/- 0.366637,0.0,0.0,0.000% +/- 0.000%,0.2346177287417846,0.014575548039168811,0.234618 +/- 0.014576,2.334731374406065,0.09441124761478484,2.334731 +/- 0.094411,0.8648670641857904,0.00508234625284645,0.864867 +/- 0.005082,0.889603684407065,0.005611455595232784,88.960% +/- 0.561%
A,Edge-GAT,1.0,0.0,10,0.1807526403457972,0.016080180007929698,18.075% +/- 1.608%,3.0213532608879543,0.3527098019484923,3.021353 +/- 0.352710,0.6127322004337921,0.030028724429054392,61.273% +/- 3.003%,0.0743212109404773,0.009735638786012999,0.074321 +/- 0.009736,1.0131678548387937,0.13378105508767787,1.013168 +/- 0.133781,0.7802003372781204,0.023851083473569835,0.780200 +/- 0.023851,0.7639993066516476,0.02605578057886007,76.400% +/- 2.606%
A,Ensemble-4,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.8794334190331705,0.5845450693248384,7.879433 +/- 0.584545,0.0,0.0,0.000% +/- 0.000%,0.2347934924763427,0.024311004616861278,0.234793 +/- 0.024311,2.363412695975537,0.151721678550201,2.363413 +/- 0.151722,0.8527967966033573,0.0042081207957702605,0.852797 +/- 0.004208,0.8808360344941736,0.005909293329975203,88.084% +/- 0.591%
A,Ensemble-4,1.0,0.0,10,0.18711622949089915,0.013568270044499854,18.712% +/- 1.357%,3.1514486952290577,0.42453990717779566,3.151449 +/- 0.424540,0.6013979512006422,0.028241603153347002,60.140% +/- 2.824%,0.07309949324950582,0.012272816795838614,0.073099 +/- 0.012273,1.0426013956331797,0.1407593369479683,1.042601 +/- 0.140759,0.7484249427437168,0.026128922803386724,0.748425 +/- 0.026129,0.7425566414221578,0.02787280757811225,74.256% +/- 2.787%
A,Fusion-rho025,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.842432168630037,0.6644909036879058,7.842432 +/- 0.664491,0.0,0.0,0.000% +/- 0.000%,0.2321870501126,0.026078358591771114,0.232187 +/- 0.026078,2.341108726892688,0.12846301887757275,2.341109 +/- 0.128463,0.8587627790503477,0.004259688695798205,0.858763 +/- 0.004260,0.8860944077662722,0.00484776951921333,88.609% +/- 0.485%
A,Fusion-rho025,1.0,0.0,10,0.18569414676083745,0.013672949713866126,18.569% +/- 1.367%,3.1474583247265415,0.4675180338545841,3.147458 +/- 0.467518,0.600352758779683,0.029514882187557878,60.035% +/- 2.951%,0.07718782359644416,0.015881963936568284,0.077188 +/- 0.015882,1.0430131550383508,0.1437400868368575,1.043013 +/- 0.143740,0.767988960035898,0.023061292273729286,0.767989 +/- 0.023061,0.7600016006437237,0.025058624949205403,76.000% +/- 2.506%
A,GCN,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.827484910130661,0.7480646007769143,7.827485 +/- 0.748065,0.0,0.0,0.000% +/- 0.000%,0.23441432315366542,0.029976242535276063,0.234414 +/- 0.029976,2.342818017910431,0.14761813821005004,2.342818 +/- 0.147618,0.8648766315763934,0.00460849779353444,0.864877 +/- 0.004608,0.8904455797271573,0.00472921234855904,89.045% +/- 0.473%
A,GCN,1.0,0.0,10,0.18439554141268197,0.01399237433691062,18.440% +/- 1.399%,3.1031062939525507,0.4645617045427213,3.103106 +/- 0.464562,0.6052238258339542,0.02379710886616867,60.522% +/- 2.380%,0.07738665766287,0.016464186054997016,0.077387 +/- 0.016464,1.0552594277224852,0.1711856823011038,1.055259 +/- 0.171186,0.78435284540798,0.021232645650467147,0.784353 +/- 0.021233,0.7708903046288653,0.02252664810380266,77.089% +/- 2.253%
A,Stable-Tail-GNN,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.634993192292605,0.8858278937190693,7.634993 +/- 0.885828,0.0,0.0,0.000% +/- 0.000%,0.23410155225391954,0.03367410979753493,0.234102 +/- 0.033674,2.2907583598934433,0.23707040531469536,2.290758 +/- 0.237070,0.8778641242636902,0.0033292476031094097,0.877864 +/- 0.003329,0.8975625736669554,0.0044496267672616465,89.756% +/- 0.445%
A,Stable-Tail-GNN,1.0,0.0,10,0.1717088488721272,0.014930564640611248,17.171% +/- 1.493%,2.801613868870936,0.47486869049974567,2.801614 +/- 0.474869,0.6344197852396428,0.02962348311877346,63.442% +/- 2.962%,0.06681419925679888,0.013701312965194072,0.066814 +/- 0.013701,0.942685347573497,0.16482181505029456,0.942685 +/- 0.164822,0.7962015535435334,0.022812511012779348,0.796202 +/- 0.022813,0.7666545101847568,0.026968166474727186,76.665% +/- 2.697%
A,TEG-low,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.08864444447816,0.5238712766402057,8.088644 +/- 0.523871,0.0,0.0,0.000% +/- 0.000%,0.23808901487453668,0.021318345744897136,0.238089 +/- 0.021318,2.398742697845264,0.11436470114911657,2.398743 +/- 0.114365,0.8422037483528811,0.005137903114516696,0.842204 +/- 0.005138,0.8697305485189241,0.006711353105367362,86.973% +/- 0.671%
A,TEG-low,1.0,0.0,10,0.19131073989384884,0.01323768587357651,19.131% +/- 1.324%,3.293652791773529,0.30529341253189957,3.293653 +/- 0.305293,0.593285156686032,0.017285526633649524,59.329% +/- 1.729%,0.07413162562789076,0.010514306410657873,0.074132 +/- 0.010514,1.0772706787654898,0.15940636735202088,1.077271 +/- 0.159406,0.724745339947925,0.02264692457793679,0.724745 +/- 0.022647,0.7158697688211229,0.022609539358353345,71.587% +/- 2.261%
A,Weighted-GCN,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,7.939712934463387,0.76806642498588,7.939713 +/- 0.768066,0.0,0.0,0.000% +/- 0.000%,0.2406545380210214,0.02697045315733957,0.240655 +/- 0.026970,2.331073423507005,0.17618657916930808,2.331073 +/- 0.176187,0.8399601103970538,0.005817202306577591,0.839960 +/- 0.005817,0.8666036032929197,0.008865131692694348,86.660% +/- 0.887%
A,Weighted-GCN,1.0,0.0,10,0.18990938618654005,0.015494065716585513,18.991% +/- 1.549%,3.316643131796809,0.4664570916364375,3.316643 +/- 0.466457,0.5836672363991712,0.022916709081853434,58.367% +/- 2.292%,0.0773325768366833,0.018463934838283916,0.077333 +/- 0.018464,1.0987680743003148,0.25047320351391905,1.098768 +/- 0.250473,0.7240003070473484,0.02925510710592169,0.724000 +/- 0.029255,0.7157972320028114,0.032672752193110596,71.580% +/- 3.267%
B,Edge-GAT,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.479534426268076,0.3993928757295297,8.479534 +/- 0.399393,0.0,0.0,0.000% +/- 0.000%,0.25597802779139156,0.01982075097929303,0.255978 +/- 0.019821,2.9156237190580576,0.19667254291236855,2.915624 +/- 0.196673,0.8633101200925315,0.0042640868612680415,0.863310 +/- 0.004264,0.8924300014706023,0.004062254502474085,89.243% +/- 0.406%
B,Edge-GAT,1.0,0.0,10,0.22036987437547242,0.018442159173118877,22.037% +/- 1.844%,4.211989227729669,0.49477894302325537,4.211989 +/- 0.494779,0.5042926392478679,0.04110976523524109,50.429% +/- 4.111%,0.10505643801887007,0.019718529324558632,0.105056 +/- 0.019719,1.4572350999782293,0.18938108392074837,1.457235 +/- 0.189381,0.8196008109873948,0.014192218072907638,0.819601 +/- 0.014192,0.8135899078229148,0.01892447958354366,81.359% +/- 1.892%
B,Ensemble-4,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.425593249670774,0.641186562952924,8.425593 +/- 0.641187,0.0,0.0,0.000% +/- 0.000%,0.2505546264438692,0.021301059576336476,0.250555 +/- 0.021301,2.783214358949259,0.2395757433022963,2.783214 +/- 0.239576,0.8494692561066426,0.003996389242009237,0.849469 +/- 0.003996,0.8800538685282822,0.005847582912892242,88.005% +/- 0.585%
B,Ensemble-4,1.0,0.0,10,0.2170153662248375,0.011022856966374346,21.702% +/- 1.102%,4.074286457780793,0.49672197307810273,4.074286 +/- 0.496722,0.51745674348851,0.03088493877752591,51.746% +/- 3.088%,0.09911839418411299,0.018710156663676078,0.099118 +/- 0.018710,1.4047470420842687,0.24460478634487196,1.404747 +/- 0.244605,0.7806307561882737,0.018416054894290233,0.780631 +/- 0.018416,0.782044847719527,0.020899442184832404,78.204% +/- 2.090%
B,Fusion-rho025,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.578675335140973,0.8212851983970347,8.578675 +/- 0.821285,0.0,0.0,0.000% +/- 0.000%,0.25450841069588737,0.0280989576461147,0.254508 +/- 0.028099,2.849878231376936,0.28747663307716004,2.849878 +/- 0.287477,0.8567759877375994,0.00461558617365126,0.856776 +/- 0.004616,0.8872548358524432,0.0057523645080011995,88.725% +/- 0.575%
B,Fusion-rho025,1.0,0.0,10,0.22173788888366394,0.009991441607985891,22.174% +/- 0.999%,4.118649143574132,0.5816402330216138,4.118649 +/- 0.581640,0.5214235500960934,0.027238671538068467,52.142% +/- 2.724%,0.10175330127944808,0.02114100781591346,0.101753 +/- 0.021141,1.4567681388253195,0.27861405947153833,1.456768 +/- 0.278614,0.8018338979291163,0.01615043989235982,0.801834 +/- 0.016150,0.8005289004986361,0.019013482072849332,80.053% +/- 1.901%
B,GCN,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.649909710906462,0.9180450482828176,8.649910 +/- 0.918045,0.0,0.0,0.000% +/- 0.000%,0.2576966503751507,0.02987127811025269,0.257697 +/- 0.029871,2.9043499669608717,0.3157563188664991,2.904350 +/- 0.315756,0.8629211270573134,0.005068596406770695,0.862921 +/- 0.005069,0.8921262249589609,0.005708739450875339,89.213% +/- 0.571%
B,GCN,1.0,0.0,10,0.22449640805038346,0.010548515687652811,22.450% +/- 1.055%,4.194144608628501,0.6613401221758672,4.194145 +/- 0.661340,0.5172173942806285,0.030710783255113335,51.722% +/- 3.071%,0.10538568819997102,0.023213420277324835,0.105386 +/- 0.023213,1.4726183177203689,0.24882794206754366,1.472618 +/- 0.248828,0.8199479447433764,0.012182225990134158,0.819948 +/- 0.012182,0.8147492300609027,0.017683943413362217,81.475% +/- 1.768%
B,Stable-Tail-GNN,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.362039037760427,1.109017012942019,8.362039 +/- 1.109017,0.0,0.0,0.000% +/- 0.000%,0.25247885382255075,0.03612357432326813,0.252479 +/- 0.036124,2.797800350413381,0.3618855183118906,2.797800 +/- 0.361886,0.8789768856284731,0.002987572094796045,0.878977 +/- 0.002988,0.9003229518010538,0.006870454884819881,90.032% +/- 0.687%
B,Stable-Tail-GNN,1.0,0.0,10,0.19859988591360112,0.01701767615917062,19.860% +/- 1.702%,3.3915313167202137,0.6437210859334657,3.391531 +/- 0.643721,0.5954003870795602,0.04292715638492978,59.540% +/- 4.293%,0.07991651073213608,0.02041522074662615,0.079917 +/- 0.020415,1.2765528856673707,0.24607427100340523,1.276553 +/- 0.246074,0.8183117216215655,0.017675905490868872,0.818312 +/- 0.017676,0.789100123880703,0.025023731963126752,78.910% +/- 2.502%
B,TEG-low,0.0,0.0,10,0.0,0.0,0.000% +/- 0.000%,8.542438672092757,0.622090263396483,8.542439 +/- 0.622090,0.0,0.0,0.000% +/- 0.000%,0.24993943867343638,0.01867846303689526,0.249939 +/- 0.018678,2.733096741682239,0.23377426965753076,2.733097 +/- 0.233774,0.8380110554253315,0.0068872400021173594,0.838011 +/- 0.006887,0.868832803158675,0.008052951986119581,86.883% +/- 0.805%
B,TEG-low,1.0,0.0,10,0.21417683664449688,0.011771607783939675,21.418% +/- 1.177%,3.956077301254045,0.48885376113529516,3.956077 +/- 0.488854,0.5374006966581184,0.03779646693373019,53.740% +/- 3.780%,0.08501553945263098,0.010551176219228199,0.085016 +/- 0.010551,1.3141238844036343,0.2627562941232184,1.314124 +/- 0.262756,0.7356623129161698,0.029641586452790844,0.735662 +/- 0.029642,0.7348970909514543,0.031346380019484275,73.490% +/- 3.135%
