rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,36,3187,3189,1.0,1.0,5.503910541534424,5,6,30
2,1216,3287,3868,1.0,1.0,3.515127182006836,5,4,20
3,4605,3308,3341,1.0,1.0,5.703805446624756,5,6,30
4,4053,4357,4562,1.0,1.0,5.258605480194092,5,6,30
5,4055,4357,4563,1.0,1.0,5.258605480194092,5,6,30
6,4056,3520,4106,1.0,1.0,3.62579345703125,5,4,20
7,1522,3287,3774,1.0,1.0,3.515127182006836,5,4,20
8,4232,3225,4086,1.0,1.0,4.946316719055176,5,5,25
9,4647,3100,4199,1.0,1.0,6.689329147338867,5,7,35
10,1069,3100,3698,1.0,1.0,6.689329147338867,5,7,35
11,1082,3100,4381,1.0,1.0,6.689329147338867,5,7,35
12,351,3232,3351,1.0,1.0,3.2203891277313232,5,4,20
13,5170,3300,4627,1.0,1.0,6.630436897277832,5,7,35
14,1828,3138,3829,1.0,1.0,5.466444969177246,5,6,30
15,237,3487,3488,1.0,1.0,5.727032661437988,5,6,30
16,3567,4010,4132,1.0,1.0,5.636300086975098,5,6,30
17,3552,3999,4258,1.0,1.0,4.995924949645996,5,5,25
18,3724,3448,4271,1.0,1.0,6.8092041015625,5,7,35
19,3726,3448,4028,1.0,1.0,6.8092041015625,5,7,35
20,2078,3252,3958,1.0,1.0,4.5313520431518555,5,5,25
