P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,127,407,579,109,29,58,12
2,0,177,443,381,119,68,125,8
3,0,154,427,437,148,74,77,3
4,0,153,416,429,147,74,74,28
5,0,206,432,403,123,46,103,7
