P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,91,482,731,141,44,41,0
2,0,196,560,451,161,64,97,0
3,0,192,553,467,145,74,98,1
4,0,163,485,482,198,94,96,11
5,0,197,550,463,126,80,110,3
