P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,108,553,470,89,20,72,9
2,0,140,572,311,102,64,116,16
3,0,104,495,420,174,53,64,10
4,0,101,537,393,119,81,83,7
5,0,134,510,418,102,49,85,22
