rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3636,3335,3804,0.8457063436508179,1.0,6.9199442863464355,5,7,35
2,2115,3116,3335,0.8457063436508179,1.0,6.9199442863464355,5,7,35
3,2174,3335,3866,0.8457063436508179,1.0,6.9199442863464355,5,7,35
4,3173,3335,3861,0.8457063436508179,1.0,6.9199442863464355,5,7,35
5,2177,3335,4325,0.8457063436508179,1.0,6.9199442863464355,5,7,35
6,3297,3208,3873,0.8126822710037231,1.0,6.688776016235352,5,7,35
7,2148,3208,3862,0.8126822710037231,1.0,6.688776016235352,5,7,35
8,5170,3300,4627,0.7901841998100281,1.0,6.531289577484131,5,7,35
9,2930,3244,3300,0.7901841998100281,1.0,6.531289577484131,5,7,35
10,1288,3475,3491,0.7719511389732361,1.0,6.403657913208008,5,7,35
11,1001,3100,3771,0.7655991315841675,1.0,6.359193801879883,5,7,35
12,1002,3100,3685,0.7655991315841675,1.0,6.359193801879883,5,7,35
13,4647,3100,4199,0.7655991315841675,1.0,6.359193801879883,5,7,35
14,1082,3100,4381,0.7655991315841675,1.0,6.359193801879883,5,7,35
15,1069,3100,3698,0.7655991315841675,1.0,6.359193801879883,5,7,35
16,999,3100,3684,0.7655991315841675,1.0,6.359193801879883,5,7,35
17,3552,3999,4258,0.6762333512306213,1.0,5.733633518218994,5,6,30
18,2919,4008,4258,0.6762333512306213,1.0,5.733633518218994,5,6,30
19,2922,4258,4505,0.6762333512306213,1.0,5.733633518218994,5,6,30
20,237,3487,3488,0.6740012764930725,1.0,5.718008995056152,5,6,30
