P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,729,350,74,96,15,57,0
2,0,648,317,106,80,49,121,0
3,0,579,331,181,112,56,61,0
4,0,596,387,132,54,74,78,0
5,0,589,404,96,93,60,78,0
