P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,922,355,155,39,21,38,0
2,0,774,336,193,96,55,75,0
3,0,722,405,184,116,44,59,0
4,0,737,414,160,129,46,43,0
5,0,679,491,166,63,71,59,0
