rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,89,0,7,7.179657459259033,0.8828082084655762,0.9761955738067627
2,2794,0,7,7.001355171203613,0.8573364615440369,0.9999997019767761
3,4080,1,7,6.999416351318359,0.8570594787597656,0.9999027252197266
4,601,0,7,6.998358726501465,0.85690838098526,0.9997264742851257
5,2161,0,7,6.9859466552734375,0.8551352620124817,0.9976577758789062
6,3593,0,7,6.8727641105651855,0.8389663100242615,0.9715111255645752
7,3477,0,7,6.650928020477295,0.8072754144668579,0.9197458624839783
8,3777,7,7,6.606612682342529,0.8009446859359741,0.9128439426422119
9,3846,3,7,5.713488578796387,0.6733555197715759,0.7280208468437195
10,4485,7,7,5.634824752807617,0.6621178388595581,0.6992170810699463
11,3901,0,7,5.6314697265625,0.6616385579109192,0.6991665363311768
12,3756,6,7,5.381070137023926,0.6258671879768372,0.644116997718811
13,3637,8,8,5.317691326141357,0.616813063621521,0.5948036909103394
14,4370,6,7,5.096288681030273,0.5851840972900391,0.5708249807357788
15,5157,7,7,5.075445175170898,0.5822064280509949,0.6164504289627075
16,3584,3,7,5.053499221801758,0.5790713429450989,0.5703783631324768
17,3804,1,7,5.02189302444458,0.5745561718940735,0.6560325026512146
18,3794,7,7,4.997860908508301,0.5711230039596558,0.5547103881835938
19,3721,1,7,4.946658611297607,0.5638083815574646,0.5501301884651184
20,3685,3,7,4.9457902908325195,0.563684344291687,0.5382102131843567
