P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,557,614,263,30,14,44,8
2,0,500,517,255,85,61,62,49
3,0,386,572,310,127,67,40,28
4,0,419,481,305,155,92,19,58
5,0,380,572,342,77,55,72,31
