rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9696266055107117,1.0,7.787386417388916,5,8,40
2,3636,3335,3804,0.8567939400672913,1.0,6.997557640075684,5,7,35
3,3173,3335,3861,0.8567939400672913,1.0,6.997557640075684,5,7,35
4,2177,3335,4325,0.8567939400672913,1.0,6.997557640075684,5,7,35
5,2174,3335,3866,0.8567939400672913,1.0,6.997557640075684,5,7,35
6,2115,3116,3335,0.8567939400672913,1.0,6.997557640075684,5,7,35
7,3297,3208,3873,0.8562480211257935,1.0,6.993736267089844,5,7,35
8,2148,3208,3862,0.8562480211257935,1.0,6.993736267089844,5,7,35
9,2872,3347,3448,0.8346979022026062,1.0,6.842885494232178,5,7,35
10,2864,3448,4503,0.8346979022026062,1.0,6.842885494232178,5,7,35
11,2861,3448,3858,0.8346979022026062,1.0,6.842885494232178,5,7,35
12,3726,3448,4028,0.8346979022026062,1.0,6.842885494232178,5,7,35
13,3724,3448,4271,0.8346979022026062,1.0,6.842885494232178,5,7,35
14,5170,3300,4627,0.8263038992881775,1.0,6.784127235412598,5,7,35
15,2930,3244,3300,0.8263038992881775,1.0,6.784127235412598,5,7,35
16,1069,3100,3698,0.8225547075271606,1.0,6.757883071899414,5,7,35
17,1001,3100,3771,0.8225547075271606,1.0,6.757883071899414,5,7,35
18,1082,3100,4381,0.8225547075271606,1.0,6.757883071899414,5,7,35
19,999,3100,3684,0.8225547075271606,1.0,6.757883071899414,5,7,35
20,1002,3100,3685,0.8225547075271606,1.0,6.757883071899414,5,7,35
