rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9459227919578552,1.0,7.621459484100342,5,8,40
2,237,3487,3488,0.8861294388771057,1.0,7.202906131744385,5,8,40
3,3636,3335,3804,0.8571580052375793,1.0,7.000105857849121,5,8,40
4,2174,3335,3866,0.8571580052375793,1.0,7.000105857849121,5,8,40
5,2177,3335,4325,0.8571580052375793,1.0,7.000105857849121,5,8,40
6,2115,3116,3335,0.8571580052375793,1.0,7.000105857849121,5,8,40
7,3173,3335,3861,0.8571580052375793,1.0,7.000105857849121,5,8,40
8,3297,3208,3873,0.8570734262466431,1.0,6.999514102935791,5,7,35
9,2148,3208,3862,0.8570734262466431,1.0,6.999514102935791,5,7,35
10,4647,3100,4199,0.8564516305923462,1.0,6.995161533355713,5,7,35
11,1082,3100,4381,0.8564516305923462,1.0,6.995161533355713,5,7,35
12,999,3100,3684,0.8564516305923462,1.0,6.995161533355713,5,7,35
13,1002,3100,3685,0.8564516305923462,1.0,6.995161533355713,5,7,35
14,1001,3100,3771,0.8564516305923462,1.0,6.995161533355713,5,7,35
15,1069,3100,3698,0.8564516305923462,1.0,6.995161533355713,5,7,35
16,5170,3300,4627,0.8554875254631042,1.0,6.988412857055664,5,7,35
17,2930,3244,3300,0.8554875254631042,1.0,6.988412857055664,5,7,35
18,1048,3198,3693,0.8477410078048706,1.0,6.934186935424805,5,7,35
19,1009,3198,3771,0.8477410078048706,1.0,6.934186935424805,5,7,35
20,4347,4357,4589,0.8475481867790222,1.0,6.93283748626709,5,7,35
