P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,57,160,700,283,36,61,24
2,0,70,256,521,258,62,82,72
3,0,69,297,489,272,102,62,29
4,0,48,257,562,246,73,82,53
5,0,111,262,551,215,51,97,33
