P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,8,660,360,151,27,39,61,15
2,0,625,282,163,66,52,53,80
3,0,599,317,144,118,78,27,37
4,2,558,351,148,78,90,68,26
5,1,509,400,187,65,50,71,37
