rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3335,7,7,7.0105366706848145,0.8586481213569641,0.9775747060775757
2,3208,7,7,7.0034589767456055,0.8576369881629944,0.9951339960098267
3,3367,0,7,6.970412731170654,0.8529161214828491,0.9868276715278625
4,3300,7,7,6.939539909362793,0.8485056757926941,0.9727336168289185
5,3100,0,7,6.847957134246826,0.8354224562644958,0.9400296807289124
6,3250,0,7,6.833296298980713,0.8333280682563782,0.9337213039398193
7,3198,7,7,6.556313514709473,0.7937590479850769,0.8756061792373657
8,3475,8,7,6.528374195098877,0.7897677421569824,0.8422834873199463
9,3448,7,7,6.285286903381348,0.7550410032272339,0.8218302726745605
10,3487,8,7,6.031555652618408,0.7187936902046204,0.7483953833580017
11,3308,0,7,6.021430015563965,0.7173471450805664,0.7411525249481201
12,3410,7,7,6.016056060791016,0.7165794372558594,0.7547692060470581
13,3537,8,7,5.984774589538574,0.7121106386184692,0.7501336336135864
14,3421,5,7,5.837628364562988,0.6910897493362427,0.7087490558624268
15,3138,7,7,5.788923740386963,0.6841319799423218,0.7013289928436279
16,3497,7,7,5.780332088470459,0.6829046010971069,0.7034462690353394
17,3187,4,7,5.663400650024414,0.6662001013755798,0.6708959937095642
18,3439,0,7,5.662998199462891,0.6661425828933716,0.6864054203033447
19,2795,0,7,5.636575698852539,0.6623679399490356,0.6846726536750793
20,3848,3,7,5.62579870223999,0.6608284115791321,0.6665940880775452
