rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,237,3487,3488,0.8912425637245178,1.0,7.2386980056762695,5,8,40
2,1009,3198,3771,0.8760250806808472,1.0,7.132175445556641,5,8,40
3,1048,3198,3693,0.8760250806808472,1.0,7.132175445556641,5,8,40
4,3173,3335,3861,0.8748572468757629,1.0,7.124000549316406,5,8,40
5,2174,3335,3866,0.8748572468757629,1.0,7.124000549316406,5,8,40
6,2177,3335,4325,0.8748572468757629,1.0,7.124000549316406,5,8,40
7,3636,3335,3804,0.8748572468757629,1.0,7.124000549316406,5,8,40
8,2115,3116,3335,0.8748572468757629,1.0,7.124000549316406,5,8,40
9,5170,3300,4627,0.8675446510314941,1.0,7.072812557220459,5,8,40
10,2930,3244,3300,0.8675446510314941,1.0,7.072812557220459,5,8,40
11,3297,3208,3873,0.8600311279296875,1.0,7.0202178955078125,5,8,40
12,2148,3208,3862,0.8600311279296875,1.0,7.0202178955078125,5,8,40
13,999,3100,3684,0.8350564241409302,1.0,6.845395088195801,5,7,35
14,1069,3100,3698,0.8350564241409302,1.0,6.845395088195801,5,7,35
15,1001,3100,3771,0.8350564241409302,1.0,6.845395088195801,5,7,35
16,1082,3100,4381,0.8350564241409302,1.0,6.845395088195801,5,7,35
17,1002,3100,3685,0.8350564241409302,1.0,6.845395088195801,5,7,35
18,4647,3100,4199,0.8350564241409302,1.0,6.845395088195801,5,7,35
19,1219,3287,4135,0.8156708478927612,1.0,6.709695816040039,5,7,35
20,1522,3287,3774,0.8156708478927612,1.0,6.709695816040039,5,7,35
