method,runs,hop_mean,hop_std,mean_risk_mean,mean_risk_std,max_risk_mean,max_risk_std,cvar80_mean,cvar80_std,cvar90_mean,cvar90_std,re_mean,re_std,hhi_mean,hhi_std,gini_mean,gini_std,total_risk_mean,total_risk_std,hop_increase_pct_mean,hop_increase_pct_std,risk_reduction_pct_mean,risk_reduction_pct_std,cvar90_reduction_pct_mean,cvar90_reduction_pct_std,total_risk_mean_baseline,total_risk_mean_method,total_risk_aggregate_reduction,total_risk_mean_per_od_reduction,total_risk_median_per_od_reduction,total_risk_wilcoxon_p,max_risk_mean_baseline,max_risk_mean_method,max_risk_aggregate_reduction,max_risk_mean_per_od_reduction,max_risk_median_per_od_reduction,max_risk_wilcoxon_p,cvar80_mean_baseline,cvar80_mean_method,cvar80_aggregate_reduction,cvar80_mean_per_od_reduction,cvar80_median_per_od_reduction,cvar80_wilcoxon_p,cvar90_mean_baseline,cvar90_mean_method,cvar90_aggregate_reduction,cvar90_mean_per_od_reduction,cvar90_median_per_od_reduction,cvar90_wilcoxon_p,re_mean_baseline,re_mean_method,re_aggregate_reduction,re_mean_per_od_reduction,re_median_per_od_reduction,re_wilcoxon_p,gini_mean_baseline,gini_mean_method,gini_aggregate_reduction,gini_mean_per_od_reduction,gini_median_per_od_reduction,gini_wilcoxon_p,path_overlap_with_cvar,selected_path_changed_rate,risk_source
CVaR-risk,150,9.973333333333333,2.618844118884448,0.004708989918249354,0.010708503481165093,0.020048591221372286,0.08240397752116146,0.012750878077220274,0.042551817267905974,0.018467728189296193,0.08091669717660536,0.0026436711059591037,0.010635172625263032,0.19478269930951966,0.13414214842859598,0.40078877091639736,0.14649760298591513,0.04358466801192435,0.09085362305306373,0.10637857512856143,0.11236988962940431,0.5362591401599347,0.4207857154048525,0.595856263046097,0.4288145367157971,0.28224194177535766,0.04358466801192435,0.8455769268783594,0.5362591401599347,0.71544191810166,2.301384198721804e-20,0.2025694681649717,0.020048591221372286,0.9010285636631783,0.5876838705545964,0.8623835541528309,2.794925243656376e-20,0.11471507316937722,0.012750878077220274,0.8888474049152859,0.5753118978203852,0.798480540216504,8.981357724063318e-21,0.1767041572100586,0.018467728189296193,0.8954878680741052,0.595856263046097,0.8818635983302845,4.1987984906568744e-21,0.030132868356711893,0.0026436711059591037,0.9122661979743953,0.6643336811689439,0.9632437719115936,1.6193355229250216e-20,0.6112112531973146,0.40078877091639736,0.3442712829317677,0.21524469244684327,0.3368741591186748,3.283692013063629e-16,1.0,0.0,Stable-Tail-TailOnly-a020_seed0
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.0325572043661235,0.04541288308198667,0.2025694681649717,0.25852932654403116,0.11471507316937722,0.16835924817789924,0.1767041572100586,0.2412585993426716,0.030132868356711893,0.045176165994480315,0.4747624188222089,0.28153964959209005,0.6112112531973146,0.2343341724476132,0.28224194177535766,0.3685761145710247,0.0,0.0,0.0,0.0,0.0,0.0,0.28224194177535766,0.28224194177535766,0.0,0.0,0.0,1.0,0.2025694681649717,0.2025694681649717,0.0,0.0,0.0,1.0,0.11471507316937722,0.11471507316937722,0.0,0.0,0.0,1.0,0.1767041572100586,0.1767041572100586,0.0,0.0,0.0,1.0,0.030132868356711893,0.030132868356711893,0.0,0.0,0.0,1.0,0.6112112531973146,0.6112112531973146,0.0,0.0,0.0,1.0,0.21333333333333335,0.7866666666666666,Stable-Tail-TailOnly-a020_seed0
CVaR-risk,150,9.886666666666667,2.6203556976301727,0.005662470321641404,0.012397488459722737,0.0232423039060086,0.09176080827170396,0.014529342404890082,0.04690062888583302,0.021639848770573736,0.09048108245304178,0.0029920081342025076,0.012365921846078596,0.1906978551986203,0.1378355302608697,0.3791419432155427,0.13656649372849516,0.051626690450505455,0.09847118979753526,0.09617660117658873,0.10996789778028708,0.5353964576958038,0.4337524720702809,0.5898799035443962,0.4434187461895897,0.3614045607584315,0.051626690450505455,0.8571498645644634,0.5353964576958038,0.7546533694339352,2.204272029501144e-19,0.2572476753072503,0.0232423039060086,0.9096500915735849,0.5903628091893929,0.8743742009798775,1.2776015925930462e-19,0.14404313342247366,0.014529342404890082,0.8991320026121956,0.5753413960562143,0.7985150628410217,1.2783902941957056e-19,0.22185010621970935,0.021639848770573736,0.9024573432025083,0.5898799035443962,0.8945662170761908,4.094700747503043e-20,0.03796386864089427,0.0029920081342025076,0.9211880073807669,0.6533856268740116,0.9573760476896657,4.096357955947718e-20,0.6077828351288164,0.3791419432155427,0.3761884651850003,0.25697453513106033,0.34943698126161715,9.209522394268417e-17,1.0,0.0,Stable-Tail-TailOnly-a020_seed1
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.04099623819694456,0.048350016784787224,0.2572476753072503,0.27785383031499344,0.14404313342247366,0.18036904562831813,0.22185010621970935,0.2552667689569337,0.03796386864089427,0.04815282677447956,0.4825890366798393,0.2941016647417024,0.6077828351288164,0.23853408795424025,0.3614045607584315,0.4055558951293998,0.0,0.0,0.0,0.0,0.0,0.0,0.3614045607584315,0.3614045607584315,0.0,0.0,0.0,1.0,0.2572476753072503,0.2572476753072503,0.0,0.0,0.0,1.0,0.14404313342247366,0.14404313342247366,0.0,0.0,0.0,1.0,0.22185010621970935,0.22185010621970935,0.0,0.0,0.0,1.0,0.03796386864089427,0.03796386864089427,0.0,0.0,0.0,1.0,0.6077828351288164,0.6077828351288164,0.0,0.0,0.0,1.0,0.25333333333333335,0.7466666666666666,Stable-Tail-TailOnly-a020_seed1
CVaR-risk,150,9.86,2.6036371049930604,0.005375864061671009,0.012016996450941663,0.022550117034309855,0.0942385177536245,0.013840463947013226,0.0470270554691558,0.021097082704460868,0.09281670308658758,0.0028638571142748904,0.012007939501833712,0.1874400417073809,0.14284620340323778,0.362266056790835,0.14238133148795987,0.04913106306470809,0.09918276005516115,0.09366534391533171,0.11259283835985161,0.5485548730565716,0.4094584110084593,0.6001313332427354,0.43504344343044477,0.3384896466939002,0.04913106306470809,0.8548520950479981,0.5485548730565716,0.7380352360257476,1.0034917279751604e-19,0.255029488215223,0.022550117034309855,0.911578393569174,0.6006127293062976,0.9240016272824548,1.2779655511299613e-19,0.13484186566641762,0.013840463947013226,0.8973578133207515,0.5848352593940275,0.8499499882136132,1.2783902941957056e-19,0.219269443800052,0.021097082704460868,0.9037846663003226,0.6001313332427354,0.8929500681999666,8.746847984597943e-20,0.03548358150808883,0.0028638571142748904,0.9192906410943512,0.6630417357997247,0.9580852218770028,1.8686821759772635e-19,0.6088718936178765,0.362266056790835,0.40502089094853916,0.2874114029002056,0.409366164537184,3.0564050574020075e-17,1.0,0.0,Stable-Tail-TailOnly-a020_seed2
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03834827148014593,0.047774572676698136,0.255029488215223,0.3080361836369738,0.13484186566641762,0.18031056144163995,0.219269443800052,0.2753829388919483,0.03548358150808883,0.047593994208381035,0.4842790062285365,0.28906627561916315,0.6088718936178765,0.23748370675661917,0.3384896466939002,0.4003104403821485,0.0,0.0,0.0,0.0,0.0,0.0,0.3384896466939002,0.3384896466939002,0.0,0.0,0.0,1.0,0.255029488215223,0.255029488215223,0.0,0.0,0.0,1.0,0.13484186566641762,0.13484186566641762,0.0,0.0,0.0,1.0,0.219269443800052,0.219269443800052,0.0,0.0,0.0,1.0,0.03548358150808883,0.03548358150808883,0.0,0.0,0.0,1.0,0.6088718936178765,0.6088718936178765,0.0,0.0,0.0,1.0,0.26666666666666666,0.7333333333333334,Stable-Tail-TailOnly-a020_seed2
CVaR-risk,150,10.006666666666666,2.5945132262973276,0.004170070050076763,0.009702446582243809,0.016673229906397562,0.07371413042500646,0.01095382798760612,0.04001574987329308,0.015507551146050295,0.07313070372180654,0.002146945893478178,0.009700417511492159,0.19080293185620104,0.13265910681685056,0.38663055254672474,0.14487768008456647,0.03853740999578039,0.08061776977688856,0.11242908017906539,0.12958925489352377,0.5453223980867932,0.43396562073363426,0.61368599935474,0.4212482279655861,0.29162793811514953,0.03853740999578039,0.8678541903573324,0.5453223980867932,0.7942980209340803,4.4110387044827494e-20,0.20831296217783044,0.016673229906397562,0.9199606700754219,0.6023425942355205,0.9148086769988517,5.970131336968854e-20,0.11931313257237586,0.01095382798760612,0.9081926041806867,0.5883319848249304,0.8160780393648848,3.859608705644389e-20,0.181955655566158,0.015507551146050295,0.9147729093733686,0.61368599935474,0.9093792466521802,4.199138632978078e-21,0.03091385992085559,0.002146945893478178,0.9305507012095788,0.6723869788449546,0.9730316550543245,1.1063430998601944e-20,0.6127077871541746,0.38663055254672474,0.3689805146057226,0.26457485194193536,0.34937602971949266,9.137096599347786e-17,1.0,0.0,Stable-Tail-TailOnly-a020_seed3
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03324271353348582,0.0443345610556435,0.20831296217783044,0.25879098719198945,0.11931313257237586,0.17054168148313217,0.181955655566158,0.24166741142878162,0.03091385992085559,0.044154579844963834,0.48294409432517227,0.29232377944087556,0.6127077871541746,0.2335046843416731,0.29162793811514953,0.3708818168904317,0.0,0.0,0.0,0.0,0.0,0.0,0.29162793811514953,0.29162793811514953,0.0,0.0,0.0,1.0,0.20831296217783044,0.20831296217783044,0.0,0.0,0.0,1.0,0.11931313257237586,0.11931313257237586,0.0,0.0,0.0,1.0,0.181955655566158,0.181955655566158,0.0,0.0,0.0,1.0,0.03091385992085559,0.03091385992085559,0.0,0.0,0.0,1.0,0.6127077871541746,0.6127077871541746,0.0,0.0,0.0,1.0,0.21333333333333335,0.7866666666666666,Stable-Tail-TailOnly-a020_seed3
CVaR-risk,150,9.893333333333333,2.5910187332519694,0.005034641475169337,0.012215497927901262,0.01919491879021128,0.08197791465165373,0.013164443570913542,0.04835474129341817,0.018042043782253235,0.08117471728491114,0.002683896506593028,0.012206919307285421,0.186622157973936,0.13089022293301236,0.36492790373331635,0.14209276206413693,0.04608544309508614,0.09738111885904562,0.09737674362673102,0.10933780630668473,0.5324424253181375,0.42448404694807423,0.5927736944383486,0.436631884217144,0.31753567727133486,0.04608544309508614,0.8548653068153947,0.5324424253181375,0.7587365561006594,9.552498148638765e-20,0.23705152345821262,0.01919491879021128,0.9190263850191455,0.5874765299651653,0.912296441008688,5.9805258011235e-20,0.12834492925425164,0.013164443570913542,0.8974291882951435,0.568956665784635,0.8432852500824948,2.802837240474118e-20,0.20201476607006041,0.018042043782253235,0.9106894801100489,0.5927736944383486,0.8814757459785958,8.981357724063318e-21,0.033830626024152176,0.002683896506593028,0.9206666614564678,0.6614427314412193,0.955423420219248,1.3128050198846233e-20,0.6001158459414078,0.36492790373331635,0.3919042361542009,0.2660509222552439,0.36866942266291225,3.2210567505149955e-17,1.0,0.0,Stable-Tail-TailOnly-a020_seed4
Hop-shortest,150,9.093333333333334,2.5733446928612973,0.03647511723142387,0.047896369443182533,0.23705152345821262,0.2940424105867009,0.12834492925425164,0.18362998204793424,0.20201476607006041,0.26081829795364947,0.033830626024152176,0.047740571155488895,0.47919767363615884,0.28847188206427643,0.6001158459414078,0.24446427362093917,0.31753567727133486,0.38784964221343926,0.0,0.0,0.0,0.0,0.0,0.0,0.31753567727133486,0.31753567727133486,0.0,0.0,0.0,1.0,0.23705152345821262,0.23705152345821262,0.0,0.0,0.0,1.0,0.12834492925425164,0.12834492925425164,0.0,0.0,0.0,1.0,0.20201476607006041,0.20201476607006041,0.0,0.0,0.0,1.0,0.033830626024152176,0.033830626024152176,0.0,0.0,0.0,1.0,0.6001158459414078,0.6001158459414078,0.0,0.0,0.0,1.0,0.22666666666666666,0.7733333333333333,Stable-Tail-TailOnly-a020_seed4
