node_id,label,pred_label,S_i,S_i_norm,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.375760508235544,0.19653721546222055,0.09456914407201111,0.4905517250299454,0.14709573797881603,0.16919000633060932,0.05026001576334238,0.04833337105810642,0.048658537678420544,0.01849570730701089,0.02741489908657968
1,0,1,2.6258713656570762,0.2322673379510109,0.13240618747659028,0.39218826591968536,0.2204265519976616,0.14577335305511951,0.07443556468933821,0.03477001516148448,0.06854333449155092,0.03824522881768644,0.025617624167352915
2,0,1,3.2023083306849003,0.3146154758121286,0.19292969326488674,0.3106599748134613,0.16133305989205837,0.14630495756864548,0.11538382805883884,0.07338849175721407,0.0977127025835216,0.04642254859209061,0.048794442089274526
3,0,2,1.8165965255849361,0.11665664651213373,0.0013737370282029815,0.3296523615717888,0.5298371501266956,0.13901054025336634,8.897717989597709e-05,3.725623969508263e-05,1.444706111897176e-05,0.0012649490217881976,9.434094529581216e-05
4,0,1,1.108851011897297,0.015550144556756709,0.00014760077933750892,0.9010839015245438,0.09118016011780128,0.006138390628620982,0.0012676545222802815,0.00018228965593891644,7.85422339202313e-05,1.4169884387627008e-05,5.488866102965062e-05
5,0,2,1.798499194352189,0.11407131347888415,0.021440180869831238,0.35810137912631035,0.5914865955710411,0.014320364105515182,0.011724030307959765,0.0029273938562255353,0.003004003723617643,0.012582998257130384,0.00585317888908321
6,0,1,2.7125345224048942,0.2446477889149849,0.12476587100536563,0.33670690283179283,0.2842230387032032,0.12402591109275818,0.07772614527493715,0.05255214311182499,0.04180529771838337,0.05287786037661135,0.0300827129103709
7,0,1,3.5786499436944723,0.36837856338492464,0.24388516414910555,0.2227193284779787,0.1253395825624466,0.16642459854483604,0.19666647166013718,0.04496480990201235,0.13829776365309954,0.07999806758016348,0.025589332915842533
8,0,1,1.0293994409545104,0.00419992013635863,3.560001475701527e-05,0.9843835085630417,0.0021107195253762256,0.01331611153727863,0.00014877006693936323,5.308827420780204e-06,3.009188701843038e-05,8.202000012502708e-08,5.426107738459862e-06
9,0,1,2.384406752678789,0.19777239323982698,0.11184129053793221,0.5551053155213594,0.08383649507595692,0.08392414478203136,0.14254304359132242,0.022749672195828907,0.07142484891530516,0.02594514915785999,0.014471292464767053
10,0,1,3.0622205449908506,0.29460293499869294,0.2147280213648628,0.4237082935869694,0.12307983869686723,0.10624685604125261,0.05497910239500925,0.0772579008480534,0.08920544237480499,0.07200719410320744,0.05351538488685037
11,0,1,1.6827281595760724,0.09753259422515319,0.05132043278445053,0.7460449486970901,0.06628304463811219,0.11382038425654173,0.01290612066804897,0.009625139718991704,0.01533837189344922,0.016980930922727566,0.019001129968273744
12,0,1,1.9824055936769582,0.14034365623956546,0.08484983121161349,0.6805189475417137,0.10438227839767933,0.050389578100293875,0.04624160350067541,0.03361768228933215,0.03548511757981032,0.018929884943645447,0.030434828688157722
13,0,1,1.6445876331854379,0.0920839475979197,0.041936033114325255,0.7435044646263123,0.10902564227581024,0.04582691611722112,0.04403759620618075,0.015669317566789687,0.01918470572854858,0.006064690460334532,0.016686636925442144
14,0,1,2.863716751220636,0.26624525017437656,0.17249148822156712,0.43187982589006424,0.087721879594028,0.18715417012572289,0.07246055081486702,0.048292112071067095,0.07984961662441492,0.05660478037316352,0.03603709122398868
