P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,97,546,528,59,16,62,13
2,0,152,623,305,52,57,124,8
3,0,135,565,396,100,50,72,2
4,0,154,538,379,77,73,72,28
5,0,159,537,395,77,41,103,8
